Id,job-id,type,name,address,latitude,longitude,service-duration,start-time,end-time,quantity,required-skills,,Level
2842.0_0_A2,,D,Greenfield,37B AVE-114 ST,53.47364825,-113.5249193,0.133935185185185,0d 06:00:00,6d 14:45:00,1,neighbourhood,,A2
2854.0_0_A2,,D,Queen Alexanda,78 AVE-107 ST,53.51359696,-113.5049073,0.022060185185185,0d 06:00:00,6d 14:45:00,1,neighbourhood,,A2
2859.0_0_A2,,D,Allendale,62 AVE-106A ST,53.49963223,-113.5060312,0.015208333333333,0d 06:00:00,6d 14:45:00,1,neighbourhood,,A2
2871.0_0_A2,,D,Duggan,36A AVE-106 ST,53.47280759,-113.50692,0.133414351851852,0d 06:00:00,6d 14:45:00,1,neighbourhood,,A2
2920.0_0_A2,,D,Steinhauer,32A AVE-106 ST,53.46388565,-113.5056304,0.097916666666667,0d 06:00:00,6d 14:45:00,1,neighbourhood,,A2
2978.0_0_A2,,D,Malmo Plains,48 AVE-115 ST,53.48440534,-113.5305618,0.04375,0d 06:00:00,6d 14:45:00,1,neighbourhood,,A2
2988.0_0_A2,,D,Parkallen,61 AVE-109-113 ST,53.49858577,-113.5158266,0.035833333333333,0d 06:00:00,6d 14:45:00,1,neighbourhood,,A2
2991.0_0_A2,,D,Ellerslie Industrial,Gateway Blvd. - Boundary Rd. to Ellerslie Rd.,53.40868058,-113.502772,0.091099537037037,0d 06:00:00,6d 14:45:00,1,neighbourhood,,A2
2992.0_0_A2,,D,Lendrum Place,51 AVE-114 ST,53.48911263,-113.5223643,0.021296296296296,0d 06:00:00,6d 14:45:00,1,neighbourhood,,A2
3070.0_0_A2,,D,Queen Alexanda,76 AVE-106 ST,53.5127943,-113.5022969,0.016203703703704,0d 06:00:00,6d 14:45:00,1,neighbourhood,,A2
3191.0_0_A2,,D,Brookside,144 ST-46-52 AVE,53.4856364,-113.5692627,0.0309375,0d 06:00:00,6d 14:45:00,1,neighbourhood,,A2
3267.0_0_A2,,D,Parkallen,68 AVE-111 ST,53.50398302,-113.517862,0.038599537037037,0d 06:00:00,6d 14:45:00,1,neighbourhood,,A2
3342_0_0_A2,,D,Keheewin,19 - 20A AVE & 109 - 111 ST,53.45024398,-113.5121273,0.076662808641975,2d 06:00:00,2d 14:45:00,1,neighbourhood,,A2
3342_1_0_A2,,D,Keheewin,19 - 20A AVE & 109 - 111 ST,53.45024398,-113.5121273,0.076662808641975,2d 06:00:00,2d 14:45:00,1,neighbourhood,,A2
3342_2_0_A2,,D,Keheewin,19 - 20A AVE & 109 - 111 ST,53.45024398,-113.5121273,0.076662808641975,2d 06:00:00,2d 14:45:00,1,neighbourhood,,A2
3343.0_0_A2,,D,McKernan,76 AVE-114 ST,53.5132627,-113.5235063,0.041666666666667,0d 06:00:00,6d 14:45:00,1,neighbourhood,,A2
3344.0_0_A2,,D,Belgravia,11507 - 74 Ave. & 74 Ave.- 116 Street,53.50972814,-113.5314428,0.032083333333333,0d 06:00:00,6d 14:45:00,1,neighbourhood,,A2
3468_0_0_A2,,D,Keheewin,19 AVE-105 ST,53.44972772,-113.5037655,0.065089699074074,3d 06:00:00,3d 14:45:00,1,neighbourhood,,A2
3468_1_0_A2,,D,Keheewin,19 AVE-105 ST,53.44972772,-113.5037655,0.065089699074074,3d 06:00:00,3d 14:45:00,1,neighbourhood,,A2
3468_2_0_A2,,D,Keheewin,19 AVE-105 ST,53.44972772,-113.5037655,0.065089699074074,3d 06:00:00,3d 14:45:00,1,neighbourhood,,A2
3468_3_0_A2,,D,Keheewin,19 AVE-105 ST,53.44972772,-113.5037655,0.065089699074074,3d 06:00:00,3d 14:45:00,1,neighbourhood,,A2
3479.0_0_A2,,D,Windsor Park,87 AVE-EMILY MURPHY PK RD (116 ST),53.52798225,-113.5385165,0.027916666666667,0d 06:00:00,6d 14:45:00,1,neighbourhood,,A2
3545.0_0_A2,,D,Sweet Grass,31 AVE-113 ST,53.46205326,-113.5278072,0.095833333333333,0d 06:00:00,6d 14:45:00,1,neighbourhood,,A2
3560.0_0_A2,,D,Aspen Gardens,39A AVE-ASPEN DRIVE WEST,53.47425949,-113.5406793,0.0975,0d 06:00:00,6d 14:45:00,1,neighbourhood,,A2
3568.0_0_A2,,D,River Valley Mayfair,Groat Road - Groat Bridge South to 87 Ave.,53.53059425,-113.5392559,0.034351851851852,0d 06:00:00,6d 14:45:00,1,neighbourhood,,A2
3725.0_0_A2,,D,Pleasantview,111 ST: 51 - 61 AVE,53.49378457,-113.5162249,0.075,0d 06:00:00,6d 14:45:00,1,neighbourhood,,A2
4148.0_0_A2,,D,Bearspaw,16 AVE - 105 ST,53.44387551,-113.4998194,0.115729166666667,0d 06:00:00,6d 14:45:00,1,neighbourhood,,A2
4596_0_0_A2,,D,Ermineskin,29 AVE-106 ST,53.4577281,-113.501628,0.069444444444445,1d 06:00:00,1d 14:45:00,1,neighbourhood,,A2
4596_1_0_A2,,D,Ermineskin,29 AVE-106 ST,53.4577281,-113.501628,0.069444444444445,1d 06:00:00,1d 14:45:00,1,neighbourhood,,A2
4596_2_0_A2,,D,Ermineskin,29 AVE-106 ST,53.4577281,-113.501628,0.069444444444445,1d 06:00:00,1d 14:45:00,1,neighbourhood,,A2
4630_0_0_A2,,D,Ermineskin,29 AVE-106 ST,53.45839076,-113.5047456,0.069444444444445,3d 06:00:00,3d 14:45:00,1,neighbourhood,,A2
4630_1_0_A2,,D,Ermineskin,29 AVE-106 ST,53.45839076,-113.5047456,0.069444444444445,3d 06:00:00,3d 14:45:00,1,neighbourhood,,A2
4630_2_0_A2,,D,Ermineskin,29 AVE-106 ST,53.45839076,-113.5047456,0.069444444444445,3d 06:00:00,3d 14:45:00,1,neighbourhood,,A2
991890_0_0_A1,,D,River Valley Whitemud,7000 143 Street NW,53.50133909,-113.5795463,0.066114969135803,4d 06:00:00,4d 14:45:00,1,neighbourhood,,A1
991890_1_0_A1,,D,River Valley Whitemud,7000 143 Street NW,53.50133909,-113.5795463,0.066114969135803,4d 06:00:00,4d 14:45:00,1,neighbourhood,,A1
991890_2_0_A1,,D,River Valley Whitemud,7000 143 Street NW,53.50133909,-113.5795463,0.066114969135803,4d 06:00:00,4d 14:45:00,1,neighbourhood,,A1
1991.0_1_A2,,D,PARSONS INDUSTRIAL,WEST OF PARSONS RD & 30 AVE TO RR TRACK,53.46164208,-113.4886324,0.020833333333333,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2390.0_1_A1,,D,CLOVERDALE,9626 9sA Street NW,53.53603562,-113.4780428,0.145833333333333,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A1
2412.0_1_A2,,D,STRATHCONA,86 AVE-101 ST,53.52130133,-113.4934018,0.003958333333333,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2459.0_1_A2,,D,MILL CREEK RAVINE SOUTH,66 AVE-88 ST,53.50201544,-113.4658548,0.027523148148148,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2477_0_1_A1,,D,RIVER VALLEY GOLD BAR,10955 50 Street NW,53.55582658,-113.4039236,0.071531635802469,10d 06:00:00,10d 14:45:00,1,neighbourhood,,A1
2477_1_1_A1,,D,RIVER VALLEY GOLD BAR,10955 50 Street NW,53.55582658,-113.4039236,0.071531635802469,10d 06:00:00,10d 14:45:00,1,neighbourhood,,A1
2477_2_1_A1,,D,RIVER VALLEY GOLD BAR,10955 50 Street NW,53.55582658,-113.4039236,0.071531635802469,10d 06:00:00,10d 14:45:00,1,neighbourhood,,A1
2970_0_1_A1,,D,MILL WOODS GOLF COURSE,50 ST-44 AVE,53.4828979,-113.4211068,0.073191550925926,10d 06:00:00,10d 14:45:00,1,neighbourhood,,A1
2970_1_1_A1,,D,MILL WOODS GOLF COURSE,50 ST-44 AVE,53.4828979,-113.4211068,0.073191550925926,10d 06:00:00,10d 14:45:00,1,neighbourhood,,A1
2970_2_1_A1,,D,MILL WOODS GOLF COURSE,50 ST-44 AVE,53.4828979,-113.4211068,0.073191550925926,10d 06:00:00,10d 14:45:00,1,neighbourhood,,A1
2970_3_1_A1,,D,MILL WOODS GOLF COURSE,50 ST-44 AVE,53.4828979,-113.4211068,0.073191550925926,10d 06:00:00,10d 14:45:00,1,neighbourhood,,A1
3121.0_1_A1,,D,RIVER VALLEY GOLD BAR,106 AVE & 43 ST,53.55432133,-113.4081388,0.008229166666667,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A1
3402.0_1_A2,,D,MILL WOODS PARK,SOUTH SIDE/28AVE-MILLWOODS ROAD TO 66,53.45767318,-113.4449076,0.075046296296296,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
3673.0_1_A1,,D,MILL WOODS GOLF COURSE,SS WHITEMUD DRIVE BTWN 50 & 66 ST,53.48573777,-113.4314986,0.092974537037037,7d 06:00:00,13d 14:45:00,1,roadway,,A1
4282.0_1_A1,,D,MILL CREEK RAVINE SOUTH,93 ST & 82 AVE,53.51772153,-113.4709546,0.00625,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A1
4394.0_1_A2,,D,IDYLWYLDE,WS 75 ST: 83 - 90 AVE,53.52195602,-113.4432593,0.005752314814815,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
4521.0_1_A1,,D,MILL CREEK RAVINE SOUTH,80 AVE & 91 ST,53.51548244,-113.4701389,0.048483796296296,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A1
4179.0_1_A2,,D,OTTEWELL,95 AVE-AUSTIN OBRIEN ROAD,53.53580303,-113.4249695,0.0215625,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
4124.0_1_A2,,D,IDYLWYLDE,81-83 ST & 88-90 AVE,53.52360512,-113.4545367,0.089201388888889,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
4376_0_1_A2,,D,FOREST HEIGHTS,84 ST-105 AVE,53.54609059,-113.4590477,0.070054012345679,8d 06:00:00,8d 14:45:00,1,neighbourhood,,A2
4376_1_1_A2,,D,FOREST HEIGHTS,84 ST-105 AVE,53.54609059,-113.4590477,0.070054012345679,8d 06:00:00,8d 14:45:00,1,neighbourhood,,A2
4376_2_1_A2,,D,FOREST HEIGHTS,84 ST-105 AVE,53.54609059,-113.4590477,0.070054012345679,8d 06:00:00,8d 14:45:00,1,neighbourhood,,A2
1903_0_1_A2,,D,MILL WOODS PARK,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,53.45575162,-113.4402779,0.128942901234568,11d 06:00:00,11d 14:45:00,1,neighbourhood,,A2
1903_1_1_A2,,D,MILL WOODS PARK,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,53.45575162,-113.4402779,0.128942901234568,11d 06:00:00,11d 14:45:00,1,neighbourhood,,A2
1903_2_1_A2,,D,MILL WOODS PARK,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,53.45575162,-113.4402779,0.128942901234568,11d 06:00:00,11d 14:45:00,1,neighbourhood,,A2
1193.0_1_A2,,D,DAVIES INDUSTRIAL WEST,WAGNER ROAD - 86 ST,53.49922599,-113.4525547,0.107465277777778,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
1938_0_1_A2,,D,Royal Gardens,43 to 45 AVE-111 to 114 ST,53.48114281,-113.5210328,0.0625,10d 06:00:00,10d 14:45:00,1,neighbourhood,,A2
1938_1_1_A2,,D,Royal Gardens,43 to 45 AVE-111 to 114 ST,53.48114281,-113.5210328,0.0625,10d 06:00:00,10d 14:45:00,1,neighbourhood,,A2
1938_2_1_A2,,D,Royal Gardens,43 to 45 AVE-111 to 114 ST,53.48114281,-113.5210328,0.0625,10d 06:00:00,10d 14:45:00,1,neighbourhood,,A2
2157.0_1_A2,,D,RiverValley Walterdale,9100 Walterdale Hill NW,53.52669682,-113.5084117,0.115358796296296,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
466.0_1_A2,,D,Parkallen,113 ST-61 to 72 AVE,53.50330887,-113.5227047,0.010416666666667,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
827.0_1_A2,,D,Garneau,80 AVE-112 ST,53.51638268,-113.5217269,0.01806712962963,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
1021.0_1_A2,,D,Allendale,63 AVE-106 ST,53.50132503,-113.5031567,0.031041666666667,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
1049.0_1_A2,,D,Blue Quill,SADDLEBACK ROAD-112 ST & 25 AVE-SADDLEBACK ROAD,53.4590891,-113.5247067,0.100127314814815,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
1151.0_1_A2,,D,Parkallen,65 AVE-111 ST,53.50271269,-113.5182882,0.029791666666667,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
1366.0_1_A2,,D,McKernan,79 AVE - 115 ST,53.51515315,-113.5301038,0.020208333333333,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
1492.0_1_A2,,D,Queen Alexanda,80 AVE-108 ST,53.51662569,-113.5106323,0.01875,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
1506.0_1_A2,,D,McKernan,76 AVE-112 ST,53.51153414,-113.5192708,0.00625,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
1514.0_1_A2,,D,Pleasantview,57-59 AVE-108 ST,53.49465765,-113.5106175,0.021168981481482,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
1531.0_1_A2,,D,Blue Quill Estates,28 AVE-119 ST,53.45726571,-113.5383559,0.071770833333333,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
1566.0_1_A2,,D,Skyrattler,SADDLEBACK ROAD-114 ST,53.45079412,-113.5230802,0.07943287037037,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
1590.0_1_A2,,D,RiverValley Walterdale,WALTERDALE ROAD-105 ST,53.52814906,-113.5052596,0.02375,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
1720.0_1_A2,,D,Brookside,47 AVE-144 ST,53.48557887,-113.5685092,0.00662037037037,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
1791.0_1_A2,,D,Windsor Park,UNIVERSITY AVE-87 AVE,53.52004776,-113.5387295,0.015625,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
1866.0_1_A2,,D,Empire Park,10510-48 AVE,53.48692327,-113.5010953,0.017083333333333,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
1886.0_1_A2,,D,Steinhauer,111 ST-29A to 34 AVE,53.46393533,-113.5156731,0.039965277777778,7d 06:00:00,13d 14:45:00,1,roadway,,A2
1893_0_1_A1,,D,River Valley Mayfair,9330 Groat Road NW,53.5276048,-113.5470072,0.15625,11d 06:00:00,11d 14:45:00,1,neighbourhood,,A1
1893_1_1_A1,,D,River Valley Mayfair,9330 Groat Road NW,53.5276048,-113.5470072,0.15625,11d 06:00:00,11d 14:45:00,1,neighbourhood,,A1
1893_2_1_A1,,D,River Valley Mayfair,9330 Groat Road NW,53.5276048,-113.5470072,0.15625,11d 06:00:00,11d 14:45:00,1,neighbourhood,,A1
1953.0_1_A2,,D,Lansdowne,45-52A AVE-122-127 ST,53.4872242,-113.5473912,0.03900462962963,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2018.0_1_A2,,D,Calgary Trail South,Calgary Trail - 23 AVE to 34 AVE,53.46064037,-113.4935366,0.055208333333333,7d 06:00:00,13d 14:45:00,1,roadway,,A2
2082.0_1_A2,,D,Belgravia,Keiler Road to 116 Street - Sask. Drive,53.50604401,-113.5386693,0.055625,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2088.0_1_A2,,D,Duggan,111 ST-34 to 40 AVE,53.47052086,-113.5159609,0.034340277777778,7d 06:00:00,13d 14:45:00,1,roadway,,A2
2150.0_1_A2,,D,Twin Brooks,BLACKMUD CREEK-RUNNING CREEK LANE,53.44025147,-113.5135576,0.041435185185185,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2174_0_1_A2,,D,Ellerslie Industrial,CALGARY TRAIL SOUTH OF ELLERSLIE RD. 1KM,53.41301857,-113.4962645,0.069444444444445,9d 06:00:00,9d 14:45:00,1,neighbourhood,,A2
2174_1_1_A2,,D,Ellerslie Industrial,CALGARY TRAIL SOUTH OF ELLERSLIE RD. 1KM,53.41301857,-113.4962645,0.069444444444445,9d 06:00:00,9d 14:45:00,1,neighbourhood,,A2
2174_2_1_A2,,D,Ellerslie Industrial,CALGARY TRAIL SOUTH OF ELLERSLIE RD. 1KM,53.41301857,-113.4962645,0.069444444444445,9d 06:00:00,9d 14:45:00,1,neighbourhood,,A2
2190.0_1_A2,,D,Grandview Heights,63 AVE-126 ST,53.49914418,-113.5450879,0.051481481481482,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2191.0_1_A2,,D,Lansdowne,51 AVE-124 ST,53.48661841,-113.5440894,0.066666666666667,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2196.0_1_A2,,D,Ramsey Heights,44 AVE-RIVERBEND ROAD,53.48198664,-113.5820029,0.138148148148148,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2249.0_1_A2,,D,Pleasantview,60 AVE-106 ST,53.49497705,-113.5020707,0.110416666666667,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2259.0_1_A2,,D,Calgary Trail South,Calgary Trail - 34 Ave to 45 Ave (Whitemud Drive),53.47118696,-113.4937589,0.051828703703704,7d 06:00:00,13d 14:45:00,1,roadway,,A2
2260.0_1_A2,,D,Strathcona,SASK. DR.-LOW LEVEL BRIDGE,53.5336275,-113.4856998,0.020833333333333,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2382.0_1_A2,,D,Twin Brooks,12 AVE & 113 ST,53.44258142,-113.5275563,0.124375,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2406.0_1_A2,,D,Brookside,46 AVE-140-142 ST,53.48328608,-113.5624498,0.020833333333333,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2434.0_1_A1,,D,Queen Alexander,104-105A ST-70-76 AVE,53.50944549,-113.4993593,0.052083333333333,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A1
2460.0_1_A2,,D,Queen Alexanda,73 AVE-105A ST,53.50885546,-113.5016621,0.017418981481482,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2472.0_1_A2,,D,Lendrum Place,54 AVE-113A ST,53.49282801,-113.5238408,0.083368055555556,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2473.0_1_A2,,D,Empire Park,46 AVE-106 ST,53.4839836,-113.502906,0.045833333333333,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2474.0_1_A2,,D,Empire Park,51 AVE-107 ST,53.48622953,-113.5094554,0.074166666666667,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2475.0_1_A2,,D,McKernan,74 AVE-113 ST,53.5103273,-113.5249039,0.014583333333333,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2478.0_1_A2,,D,Royal Gardens,40 AVE-117 ST,53.47772887,-113.5337038,0.04375,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2479.0_1_A2,,D,Royal Gardens,40 AVE-119 ST,53.47846112,-113.5376293,0.097916666666667,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2481.0_1_A2,,D,Belgravia,University Ave. to Kieler Rd.(76 Ave.) - Sask. Dr.,53.51578395,-113.5376202,0.013333333333333,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2506.0_1_A2,,D,Rideau Park,40 AVE-106 ST,53.47749859,-113.5070716,0.13125,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2563.0_1_A2,,D,River Valley Mayfair,11904 Emily Murphy Park Road NW,53.5333067,-113.5356181,0.020833333333333,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2608.0_1_A2,,D,Brookside,51 AVE-142 ST,53.48776185,-113.5636818,0.018206018518519,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2812.0_1_A2,,D,Windsor Park,88 AVE-118 ST,53.52423438,-113.5359884,0.014583333333333,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2842.0_1_A2,,D,Greenfield,37B AVE-114 ST,53.47364825,-113.5249193,0.133935185185185,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2854.0_1_A2,,D,Queen Alexanda,78 AVE-107 ST,53.51359696,-113.5049073,0.022060185185185,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2859.0_1_A2,,D,Allendale,62 AVE-106A ST,53.49963223,-113.5060312,0.015208333333333,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2871.0_1_A2,,D,Duggan,36A AVE-106 ST,53.47280759,-113.50692,0.133414351851852,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2920.0_1_A2,,D,Steinhauer,32A AVE-106 ST,53.46388565,-113.5056304,0.097916666666667,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2978.0_1_A2,,D,Malmo Plains,48 AVE-115 ST,53.48440534,-113.5305618,0.04375,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2988.0_1_A2,,D,Parkallen,61 AVE-109-113 ST,53.49858577,-113.5158266,0.035833333333333,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2991.0_1_A2,,D,Ellerslie Industrial,Gateway Blvd. - Boundary Rd. to Ellerslie Rd.,53.40868058,-113.502772,0.091099537037037,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
2992.0_1_A2,,D,Lendrum Place,51 AVE-114 ST,53.48911263,-113.5223643,0.021296296296296,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
3070.0_1_A2,,D,Queen Alexanda,76 AVE-106 ST,53.5127943,-113.5022969,0.016203703703704,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
3191.0_1_A2,,D,Brookside,144 ST-46-52 AVE,53.4856364,-113.5692627,0.0309375,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
3267.0_1_A2,,D,Parkallen,68 AVE-111 ST,53.50398302,-113.517862,0.038599537037037,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
3342_0_1_A2,,D,Keheewin,19 - 20A AVE & 109 - 111 ST,53.45024398,-113.5121273,0.076662808641975,8d 06:00:00,8d 14:45:00,1,neighbourhood,,A2
3342_1_1_A2,,D,Keheewin,19 - 20A AVE & 109 - 111 ST,53.45024398,-113.5121273,0.076662808641975,8d 06:00:00,8d 14:45:00,1,neighbourhood,,A2
3342_2_1_A2,,D,Keheewin,19 - 20A AVE & 109 - 111 ST,53.45024398,-113.5121273,0.076662808641975,8d 06:00:00,8d 14:45:00,1,neighbourhood,,A2
3343.0_1_A2,,D,McKernan,76 AVE-114 ST,53.5132627,-113.5235063,0.041666666666667,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
3344.0_1_A2,,D,Belgravia,11507 - 74 Ave. & 74 Ave.- 116 Street,53.50972814,-113.5314428,0.032083333333333,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
3468_0_1_A2,,D,Keheewin,19 AVE-105 ST,53.44972772,-113.5037655,0.065089699074074,9d 06:00:00,9d 14:45:00,1,neighbourhood,,A2
3468_1_1_A2,,D,Keheewin,19 AVE-105 ST,53.44972772,-113.5037655,0.065089699074074,9d 06:00:00,9d 14:45:00,1,neighbourhood,,A2
3468_2_1_A2,,D,Keheewin,19 AVE-105 ST,53.44972772,-113.5037655,0.065089699074074,9d 06:00:00,9d 14:45:00,1,neighbourhood,,A2
3468_3_1_A2,,D,Keheewin,19 AVE-105 ST,53.44972772,-113.5037655,0.065089699074074,9d 06:00:00,9d 14:45:00,1,neighbourhood,,A2
3479.0_1_A2,,D,Windsor Park,87 AVE-EMILY MURPHY PK RD (116 ST),53.52798225,-113.5385165,0.027916666666667,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
3545.0_1_A2,,D,Sweet Grass,31 AVE-113 ST,53.46205326,-113.5278072,0.095833333333333,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
3560.0_1_A2,,D,Aspen Gardens,39A AVE-ASPEN DRIVE WEST,53.47425949,-113.5406793,0.0975,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
3568.0_1_A2,,D,River Valley Mayfair,Groat Road - Groat Bridge South to 87 Ave.,53.53059425,-113.5392559,0.034351851851852,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
3725.0_1_A2,,D,Pleasantview,111 ST: 51 - 61 AVE,53.49378457,-113.5162249,0.075,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
4148.0_1_A2,,D,Bearspaw,16 AVE - 105 ST,53.44387551,-113.4998194,0.115729166666667,7d 06:00:00,13d 14:45:00,1,neighbourhood,,A2
4596_0_1_A2,,D,Ermineskin,29 AVE-106 ST,53.4577281,-113.501628,0.069444444444445,9d 06:00:00,9d 14:45:00,1,neighbourhood,,A2
4596_1_1_A2,,D,Ermineskin,29 AVE-106 ST,53.4577281,-113.501628,0.069444444444445,9d 06:00:00,9d 14:45:00,1,neighbourhood,,A2
4596_2_1_A2,,D,Ermineskin,29 AVE-106 ST,53.4577281,-113.501628,0.069444444444445,9d 06:00:00,9d 14:45:00,1,neighbourhood,,A2
4630_0_1_A2,,D,Ermineskin,29 AVE-106 ST,53.45839076,-113.5047456,0.069444444444445,8d 06:00:00,8d 14:45:00,1,neighbourhood,,A2
4630_1_1_A2,,D,Ermineskin,29 AVE-106 ST,53.45839076,-113.5047456,0.069444444444445,8d 06:00:00,8d 14:45:00,1,neighbourhood,,A2
4630_2_1_A2,,D,Ermineskin,29 AVE-106 ST,53.45839076,-113.5047456,0.069444444444445,8d 06:00:00,8d 14:45:00,1,neighbourhood,,A2
991890_0_1_A1,,D,River Valley Whitemud,7000 143 Street NW,53.50133909,-113.5795463,0.066114969135803,10d 06:00:00,10d 14:45:00,1,neighbourhood,,A1
991890_1_1_A1,,D,River Valley Whitemud,7000 143 Street NW,53.50133909,-113.5795463,0.066114969135803,10d 06:00:00,10d 14:45:00,1,neighbourhood,,A1
991890_2_1_A1,,D,River Valley Whitemud,7000 143 Street NW,53.50133909,-113.5795463,0.066114969135803,10d 06:00:00,10d 14:45:00,1,neighbourhood,,A1
1991.0_2_A2,,D,PARSONS INDUSTRIAL,WEST OF PARSONS RD & 30 AVE TO RR TRACK,53.46164208,-113.4886324,0.020833333333333,14d 06:00:00,20d 14:45:00,1,neighbourhood,,A2
2390.0_2_A1,,D,CLOVERDALE,9626 9sA Street NW,53.53603562,-113.4780428,0.145833333333333,14d 06:00:00,20d 14:45:00,1,neighbourhood,,A1
2412.0_2_A2,,D,STRATHCONA,86 AVE-101 ST,53.52130133,-113.4934018,0.003958333333333,14d 06:00:00,20d 14:45:00,1,neighbourhood,,A2
2459.0_2_A2,,D,MILL CREEK RAVINE SOUTH,66 AVE-88 ST,53.50201544,-113.4658548,0.027523148148148,14d 06:00:00,20d 14:45:00,1,neighbourhood,,A2
2477_0_2_A1,,D,RIVER VALLEY GOLD BAR,10955 50 Street NW,53.55582658,-113.4039236,0.071531635802469,18d 06:00:00,18d 14:45:00,1,neighbourhood,,A1
2477_1_2_A1,,D,RIVER VALLEY GOLD BAR,10955 50 Street NW,53.55582658,-113.4039236,0.071531635802469,18d 06:00:00,18d 14:45:00,1,neighbourhood,,A1
2477_2_2_A1,,D,RIVER VALLEY GOLD BAR,10955 50 Street NW,53.55582658,-113.4039236,0.071531635802469,18d 06:00:00,18d 14:45:00,1,neighbourhood,,A1
2970_0_2_A1,,D,MILL WOODS GOLF COURSE,50 ST-44 AVE,53.4828979,-113.4211068,0.073191550925926,15d 06:00:00,15d 14:45:00,1,neighbourhood,,A1
