Unnamed: 0,Id,job-id,type,name,address,latitude,longitude,service-duration,start-time,end-time,quantity,required-skills,raw-id,day,Level,priority
3639,10092.0_1_B1,,D,Windermere,16 Ave NW on both sides of Whispering River Dr NW,53.44669002,-113.6096593,0.0124768519,18d 06:00:00,18d 14:45:00,1,neighbourhood,10092.0_1,18.0,B1,1
3640,10104.0_1_B1,,D,Chappele Area,5280 Chappelle Road SW,53.40102631,-113.5725043,0.0402199074,17d 06:00:00,17d 14:45:00,1,neighbourhood,10104.0_1,17.0,B1,1
3641,10107.0_1_B1,,D,Windermere,949 Wood Place NW,53.44031616,-113.6271583,0.0005671296,10d 06:00:00,20d 14:45:00,1,neighbourhood,10107.0_1,,B1,1
3642,10108.0_1_B1,,D,Windermere,925 Wood Place NW,53.44076183,-113.62455,0.0010416667,10d 06:00:00,20d 14:45:00,1,neighbourhood,10108.0_1,,B1,1
3643,10110.0_1_B1,,D,Charlesworth,2Ave & 51St to 50St Walkway,53.43003745,-113.4187373,0.0025810185,10d 06:00:00,20d 14:45:00,1,neighbourhood,10110.0_1,,B1,1
3644,10114.0_1_B1,,D,Windermere,Windermere Blvd: Windermere Dr - Terwillegar Dr,53.43960311,-113.6269381,0.011875,10d 06:00:00,20d 14:45:00,1,neighbourhood,10114.0_1,,B1,1
3645,10115.0_1_B1,,D,Windermere,Windermere Blvd: Windermere Dr - Terwillegar Dr,53.43949725,-113.6197833,0.0015509259,10d 06:00:00,20d 14:45:00,1,neighbourhood,10115.0_1,,B1,1
3646,10117.0_1_B1,,D,Windermere,Ware Rd and Ware crescent walkway to Windermere wynd NW,53.44304336,-113.6200584,0.0018287037,10d 06:00:00,20d 14:45:00,1,neighbourhood,10117.0_1,,B1,1
3647,10124.0_1_B1,,D,Windermere,Windermere Blvd: Windermere Dr - Terwillegar Dr,53.43921938,-113.6196659,0.1503587963,10d 06:00:00,20d 14:45:00,1,neighbourhood,10124.0_1,,B1,1
3648,1991.0_0_A2,,D,PARSONS INDUSTRIAL,WEST OF PARSONS RD & 30 AVE TO RR TRACK,53.46164208,-113.4886324,0.0676388889,5d 06:00:00,5d 14:45:00,1,neighbourhood,1991.0_0,5.0,A2,1
3649,2390.0_0_A1,,D,CLOVERDALE,9626 9sA Street NW,53.53603562,-113.4780428,0.1666666667,5d 06:00:00,5d 14:45:00,1,neighbourhood,2390.0_0,5.0,A1,1
3650,2412.0_0_A2,,D,STRATHCONA,86 AVE-101 ST,53.52130133,-113.4934018,0.0120833333,6d 06:00:00,6d 14:45:00,1,neighbourhood,2412.0_0,6.0,A2,1
3651,2459.0_0_A2,,D,MILL CREEK RAVINE SOUTH,66 AVE-88 ST,53.50201544,-113.4658548,0.0333333333,6d 06:00:00,6d 14:45:00,1,neighbourhood,2459.0_0,6.0,A2,1
3652,2477_0_0_A1,,D,RIVER VALLEY GOLD BAR,10955 50 Street NW,53.55582658,-113.4039236,0.0631163194,3d 06:00:00,3d 14:45:00,1,neighbourhood,2477_0,3.0,A1,1
3655,2477_1_0_A1,,D,RIVER VALLEY GOLD BAR,10955 50 Street NW,53.55582658,-113.4039236,0.0631163194,3d 06:00:00,3d 14:45:00,1,neighbourhood,2477_0,3.0,A1,1
3658,2477_2_0_A1,,D,RIVER VALLEY GOLD BAR,10955 50 Street NW,53.55582658,-113.4039236,0.0631163194,3d 06:00:00,3d 14:45:00,1,neighbourhood,2477_0,3.0,A1,1
3661,2477_3_0_A1,,D,RIVER VALLEY GOLD BAR,10955 50 Street NW,53.55582658,-113.4039236,0.0631163194,3d 06:00:00,3d 14:45:00,1,neighbourhood,2477_0,3.0,A1,1
3664,2970_0_0_A1,,D,MILL WOODS GOLF COURSE,50 ST-44 AVE,53.4828979,-113.4211068,0.1148109568,4d 06:00:00,4d 14:45:00,1,neighbourhood,2970_0,4.0,A1,1
3668,2970_1_0_A1,,D,MILL WOODS GOLF COURSE,50 ST-44 AVE,53.4828979,-113.4211068,0.1148109568,4d 06:00:00,4d 14:45:00,1,neighbourhood,2970_0,4.0,A1,1
3672,2970_2_0_A1,,D,MILL WOODS GOLF COURSE,50 ST-44 AVE,53.4828979,-113.4211068,0.1148109568,4d 06:00:00,4d 14:45:00,1,neighbourhood,2970_0,4.0,A1,1
3676,3121.0_0_A1,,D,RIVER VALLEY GOLD BAR,106 AVE & 43 ST,53.55432133,-113.4081388,0.0097222222,5d 06:00:00,5d 14:45:00,1,neighbourhood,3121.0_0,5.0,A1,1
3677,3402.0_0_A2,,D,MILL WOODS PARK,SOUTH SIDE/28AVE-MILLWOODS ROAD TO 66,53.45767318,-113.4449076,0.1250810185,5d 06:00:00,5d 14:45:00,1,neighbourhood,3402.0_0,5.0,A2,1
3678,4282.0_0_A1,,D,MILL CREEK RAVINE SOUTH,93 ST & 82 AVE,53.51772153,-113.4709546,0.0076388889,6d 06:00:00,6d 14:45:00,1,neighbourhood,4282.0_0,6.0,A1,1
3679,4394_0_0_A2,,D,IDYLWYLDE,WS 75 ST: 83 - 90 AVE,53.52195602,-113.4432593,0.0722222222,3d 06:00:00,3d 14:45:00,1,neighbourhood,4394_0,,A2,1
3680,4394_1_0_A2,,D,IDYLWYLDE,WS 75 ST: 83 - 90 AVE,53.52195602,-113.4432593,0.0722222222,3d 06:00:00,3d 14:45:00,1,neighbourhood,4394_0,,A2,1
3681,4394_2_0_A2,,D,IDYLWYLDE,WS 75 ST: 83 - 90 AVE,53.52195602,-113.4432593,0.0722222222,3d 06:00:00,3d 14:45:00,1,neighbourhood,4394_0,,A2,1
3682,4521.0_0_A1,,D,MILL CREEK RAVINE SOUTH,80 AVE & 91 ST,53.51548244,-113.4701389,0.0569444444,6d 06:00:00,6d 14:45:00,1,neighbourhood,4521.0_0,6.0,A1,1
3683,4179.0_0_A2,,D,OTTEWELL,95 AVE-AUSTIN OBRIEN ROAD,53.53580303,-113.4249695,0.0253587963,6d 06:00:00,6d 14:45:00,1,neighbourhood,4179.0_0,6.0,A2,1
3684,4124.0_0_A2,,D,IDYLWYLDE,81-83 ST & 88-90 AVE,53.52360512,-113.4545367,0.1049537037,6d 06:00:00,6d 14:45:00,1,neighbourhood,4124.0_0,6.0,A2,1
3685,4376_0_0_A2,,D,FOREST HEIGHTS,84 ST-105 AVE,53.54609059,-113.4590477,0.0824151235,5d 06:00:00,5d 14:45:00,1,neighbourhood,4376_0,5.0,A2,1
3687,4376_0_0_A2,,D,FOREST HEIGHTS,84 ST-105 AVE,53.54609059,-113.4590477,0.0824151235,6d 06:00:00,6d 14:45:00,1,neighbourhood,4376_0,6.0,A2,1
3688,4376_1_0_A2,,D,FOREST HEIGHTS,84 ST-105 AVE,53.54609059,-113.4590477,0.0824151235,5d 06:00:00,5d 14:45:00,1,neighbourhood,4376_0,5.0,A2,1
3690,4376_1_0_A2,,D,FOREST HEIGHTS,84 ST-105 AVE,53.54609059,-113.4590477,0.0824151235,6d 06:00:00,6d 14:45:00,1,neighbourhood,4376_0,6.0,A2,1
3691,4376_2_0_A2,,D,FOREST HEIGHTS,84 ST-105 AVE,53.54609059,-113.4590477,0.0824151235,5d 06:00:00,5d 14:45:00,1,neighbourhood,4376_0,5.0,A2,1
3693,4376_2_0_A2,,D,FOREST HEIGHTS,84 ST-105 AVE,53.54609059,-113.4590477,0.0824151235,6d 06:00:00,6d 14:45:00,1,neighbourhood,4376_0,6.0,A2,1
3694,1903_0_0_A2,,D,MILL WOODS PARK,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,53.45575162,-113.4402779,0.1516975309,5d 06:00:00,5d 14:45:00,1,neighbourhood,1903_0,5.0,A2,1
3697,1903_1_0_A2,,D,MILL WOODS PARK,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,53.45575162,-113.4402779,0.1516975309,5d 06:00:00,5d 14:45:00,1,neighbourhood,1903_0,5.0,A2,1
3700,1903_2_0_A2,,D,MILL WOODS PARK,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,53.45575162,-113.4402779,0.1516975309,5d 06:00:00,5d 14:45:00,1,neighbourhood,1903_0,5.0,A2,1
3703,1193.0_0_A2,,D,DAVIES INDUSTRIAL WEST,WAGNER ROAD - 86 ST,53.49922599,-113.4525547,0.1264236111,5d 06:00:00,5d 14:45:00,1,neighbourhood,1193.0_0,5.0,A2,1
3704,1938_0_0_A2,,D,Royal Gardens,43 to 45 AVE-111 to 114 ST,53.48114281,-113.5210328,0.0653472222,5d 06:00:00,5d 14:45:00,1,neighbourhood,1938_0,5.0,A2,1
3707,1938_1_0_A2,,D,Royal Gardens,43 to 45 AVE-111 to 114 ST,53.48114281,-113.5210328,0.0653472222,5d 06:00:00,5d 14:45:00,1,neighbourhood,1938_0,5.0,A2,1
3710,1938_2_0_A2,,D,Royal Gardens,43 to 45 AVE-111 to 114 ST,53.48114281,-113.5210328,0.0653472222,5d 06:00:00,5d 14:45:00,1,neighbourhood,1938_0,5.0,A2,1
3713,1938_3_0_A2,,D,Royal Gardens,43 to 45 AVE-111 to 114 ST,53.48114281,-113.5210328,0.0653472222,5d 06:00:00,5d 14:45:00,1,neighbourhood,1938_0,5.0,A2,1
3716,2157_0_0_A2,,D,RiverValley Walterdale,9100 Walterdale Hill NW,53.52669682,-113.5084117,0.1388888889,3d 06:00:00,3d 14:45:00,1,neighbourhood,2157_0,,A2,1
3717,2157_1_0_A2,,D,RiverValley Walterdale,9100 Walterdale Hill NW,53.52669682,-113.5084117,0.1388888889,3d 06:00:00,3d 14:45:00,1,neighbourhood,2157_0,,A2,1
3718,2157_2_0_A2,,D,RiverValley Walterdale,9100 Walterdale Hill NW,53.52669682,-113.5084117,0.1388888889,3d 06:00:00,3d 14:45:00,1,neighbourhood,2157_0,,A2,1
3719,312.0_0_A2,,D,Brookside,51 AVE-142 ST,53.48748589,-113.5659146,0.0025,0d 06:00:00,6d 14:45:00,1,neighbourhood,312.0_0,,A2,10
3720,466_0_0_A2,,D,Parkallen,113 ST-61 to 72 AVE,53.50330887,-113.5227047,0.0640277778,4d 06:00:00,4d 14:45:00,1,neighbourhood,466_0,,A2,1
3721,466_1_0_A2,,D,Parkallen,113 ST-61 to 72 AVE,53.50330887,-113.5227047,0.0640277778,4d 06:00:00,4d 14:45:00,1,neighbourhood,466_0,,A2,1
3722,466_2_0_A2,,D,Parkallen,113 ST-61 to 72 AVE,53.50330887,-113.5227047,0.0640277778,4d 06:00:00,4d 14:45:00,1,neighbourhood,466_0,,A2,1
3723,827.0_0_A2,,D,Garneau,80 AVE-112 ST,53.51638268,-113.5217269,0.0802777778,6d 06:00:00,6d 14:45:00,1,neighbourhood,827.0_0,6.0,A2,1
3724,1021.0_0_A2,,D,Allendale,63 AVE-106 ST,53.50132503,-113.5031567,0.0879166667,6d 06:00:00,6d 14:45:00,1,neighbourhood,1021.0_0,6.0,A2,1
3725,1151.0_0_A2,,D,Parkallen,65 AVE-111 ST,53.50271269,-113.5182882,0.1279166667,5d 06:00:00,5d 14:45:00,1,neighbourhood,1151.0_0,5.0,A2,1
3726,1240.0_0_A2,,D,Brookside,47 AVE-141 ST,53.48467129,-113.563798,0.0041666667,0d 06:00:00,6d 14:45:00,1,neighbourhood,1240.0_0,,A2,10
3727,1366.0_0_A2,,D,McKernan,79 AVE - 115 ST,53.51515315,-113.5301038,0.05125,6d 06:00:00,6d 14:45:00,1,neighbourhood,1366.0_0,6.0,A2,1
3728,1394.0_0_A2,,D,Brookside,60 AVE-143A ST,53.49795571,-113.5683269,0.0077777778,0d 06:00:00,6d 14:45:00,1,neighbourhood,1394.0_0,,A2,10
3729,1492.0_0_A2,,D,Queen Alexanda,80 AVE-108 ST,53.51662569,-113.5106323,0.0131944444,6d 06:00:00,6d 14:45:00,1,neighbourhood,1492.0_0,6.0,A2,1
3730,1506.0_0_A2,,D,McKernan,76 AVE-112 ST,53.51153414,-113.5192708,0.0579166667,6d 06:00:00,6d 14:45:00,1,neighbourhood,1506.0_0,6.0,A2,1
3731,1514.0_0_A2,,D,Pleasantview,57-59 AVE-108 ST,53.49465765,-113.5106175,0.0763888889,5d 06:00:00,5d 14:45:00,1,neighbourhood,1514.0_0,5.0,A2,1
3732,1531.0_0_A2,,D,Blue Quill Estates,28 AVE-119 ST,53.45726571,-113.5383559,0.1319444444,5d 06:00:00,5d 14:45:00,1,neighbourhood,1531.0_0,5.0,A2,1
3733,1566.0_0_A2,,D,Skyrattler,SADDLEBACK ROAD-114 ST,53.45079412,-113.5230802,0.0354166667,5d 06:00:00,5d 14:45:00,1,neighbourhood,1566.0_0,5.0,A2,1
3734,1590.0_0_A2,,D,RiverValley Walterdale,WALTERDALE ROAD-105 ST,53.52814906,-113.5052596,0.1101388889,6d 06:00:00,6d 14:45:00,1,neighbourhood,1590.0_0,6.0,A2,1
3735,1720.0_0_A2,,D,Brookside,47 AVE-144 ST,53.48557887,-113.5685092,0.0316666667,5d 06:00:00,5d 14:45:00,1,neighbourhood,1720.0_0,5.0,A2,1
3736,1791.0_0_A2,,D,Windsor Park,UNIVERSITY AVE-87 AVE,53.52004776,-113.5387295,0.02,6d 06:00:00,6d 14:45:00,1,neighbourhood,1791.0_0,6.0,A2,1
3737,1866.0_0_A2,,D,Empire Park,10510-48 AVE,53.48692327,-113.5010953,0.07375,6d 06:00:00,6d 14:45:00,1,neighbourhood,1866.0_0,6.0,A2,1
3738,1886.0_0_A2,,D,Steinhauer,111 ST-29A to 34 AVE,53.46393533,-113.5156731,0.0666087963,1d 06:00:00,1d 14:45:00,1,roadway,1886.0_0,1.0,A2,1
3739,1893_0_0_A1,,D,River Valley Mayfair,9330 Groat Road NW,53.5276048,-113.5470072,0.1551190476,5d 06:00:00,5d 14:45:00,1,neighbourhood,1893_0,5.0,A1,1
3742,1893_1_0_A1,,D,River Valley Mayfair,9330 Groat Road NW,53.5276048,-113.5470072,0.1551190476,5d 06:00:00,5d 14:45:00,1,neighbourhood,1893_0,5.0,A1,1
3745,1893_2_0_A1,,D,River Valley Mayfair,9330 Groat Road NW,53.5276048,-113.5470072,0.1551190476,5d 06:00:00,5d 14:45:00,1,neighbourhood,1893_0,5.0,A1,1
3748,1893_3_0_A1,,D,River Valley Mayfair,9330 Groat Road NW,53.5276048,-113.5470072,0.1551190476,5d 06:00:00,5d 14:45:00,1,neighbourhood,1893_0,5.0,A1,1
3751,1893_4_0_A1,,D,River Valley Mayfair,9330 Groat Road NW,53.5276048,-113.5470072,0.1551190476,5d 06:00:00,5d 14:45:00,1,neighbourhood,1893_0,5.0,A1,1
3754,1893_5_0_A1,,D,River Valley Mayfair,9330 Groat Road NW,53.5276048,-113.5470072,0.1551190476,5d 06:00:00,5d 14:45:00,1,neighbourhood,1893_0,5.0,A1,1
3757,1893_6_0_A1,,D,River Valley Mayfair,9330 Groat Road NW,53.5276048,-113.5470072,0.1551190476,5d 06:00:00,5d 14:45:00,1,neighbourhood,1893_0,5.0,A1,1
3760,2082_0_0_A2,,D,Belgravia,Keiler Road to 116 Street - Sask. Drive,53.50604401,-113.5386693,0.0725,3d 06:00:00,3d 14:45:00,1,neighbourhood,2082_0,,A2,1
3761,2082_1_0_A2,,D,Belgravia,Keiler Road to 116 Street - Sask. Drive,53.50604401,-113.5386693,0.0725,3d 06:00:00,3d 14:45:00,1,neighbourhood,2082_0,,A2,1
3762,2082_2_0_A2,,D,Belgravia,Keiler Road to 116 Street - Sask. Drive,53.50604401,-113.5386693,0.0725,3d 06:00:00,3d 14:45:00,1,neighbourhood,2082_0,,A2,1
3763,2088.0_0_A2,,D,Duggan,111 ST-34 to 40 AVE,53.47052086,-113.5159609,0.0572337963,1d 06:00:00,1d 14:45:00,1,roadway,2088.0_0,1.0,A2,1
3764,2150.0_0_A2,,D,Twin Brooks,BLACKMUD CREEK-RUNNING CREEK LANE,53.44025147,-113.5135576,0.0047222222,5d 06:00:00,5d 14:45:00,1,neighbourhood,2150.0_0,5.0,A2,1
3765,2174_0_0_A2,,D,Ellerslie Industrial,CALGARY TRAIL SOUTH OF ELLERSLIE RD. 1KM,53.41301857,-113.4962645,0.1501388889,4d 06:00:00,4d 14:45:00,1,neighbourhood,2174_0,4.0,A2,1
3768,2174_1_0_A2,,D,Ellerslie Industrial,CALGARY TRAIL SOUTH OF ELLERSLIE RD. 1KM,53.41301857,-113.4962645,0.1501388889,4d 06:00:00,4d 14:45:00,1,neighbourhood,2174_0,4.0,A2,1
3771,2174_2_0_A2,,D,Ellerslie Industrial,CALGARY TRAIL SOUTH OF ELLERSLIE RD. 1KM,53.41301857,-113.4962645,0.1501388889,4d 06:00:00,4d 14:45:00,1,neighbourhood,2174_0,4.0,A2,1
3774,2190.0_0_A2,,D,Grandview Heights,63 AVE-126 ST,53.49914418,-113.5450879,0.1472222222,1d 06:00:00,1d 14:45:00,1,neighbourhood,2190.0_0,1.0,A2,1
3775,2191.0_0_A2,,D,Lansdowne,51 AVE-124 ST,53.48661841,-113.5440894,0.1141666667,6d 06:00:00,6d 14:45:00,1,neighbourhood,2191.0_0,6.0,A2,1
3776,2196.0_0_A2,,D,Ramsey Heights,44 AVE-RIVERBEND ROAD,53.48198664,-113.5820029,0.1555555556,5d 06:00:00,5d 14:45:00,1,neighbourhood,2196.0_0,5.0,A2,1
3777,2249_0_0_A2,,D,Pleasantview,60 AVE-106 ST,53.49497705,-113.5020707,0.060462963,4d 06:00:00,4d 14:45:00,1,neighbourhood,2249_0,,A2,1
3778,2249_1_0_A2,,D,Pleasantview,60 AVE-106 ST,53.49497705,-113.5020707,0.060462963,4d 06:00:00,4d 14:45:00,1,neighbourhood,2249_0,,A2,1
3779,2249_2_0_A2,,D,Pleasantview,60 AVE-106 ST,53.49497705,-113.5020707,0.060462963,4d 06:00:00,4d 14:45:00,1,neighbourhood,2249_0,,A2,1
3780,2260_0_0_A2,,D,Strathcona,SASK. DR.-LOW LEVEL BRIDGE,53.5336275,-113.4856998,0.0816666667,3d 06:00:00,3d 14:45:00,1,neighbourhood,2260_0,,A2,1
3781,2260_1_0_A2,,D,Strathcona,SASK. DR.-LOW LEVEL BRIDGE,53.5336275,-113.4856998,0.0816666667,3d 06:00:00,3d 14:45:00,1,neighbourhood,2260_0,,A2,1
3782,2260_2_0_A2,,D,Strathcona,SASK. DR.-LOW LEVEL BRIDGE,53.5336275,-113.4856998,0.0816666667,3d 06:00:00,3d 14:45:00,1,neighbourhood,2260_0,,A2,1
3783,2366.0_0_A2,,D,Brookside,60 AVE - 142 ST,53.49819625,-113.56505722,0.0022222222,0d 06:00:00,6d 14:45:00,1,neighbourhood,2366.0_0,,A2,10
3784,2382.0_0_A2,,D,Twin Brooks,12 AVE & 113 ST,53.44258142,-113.5275563,0.0888888889,5d 06:00:00,5d 14:45:00,1,neighbourhood,2382.0_0,5.0,A2,1
3785,2406.0_0_A2,,D,Brookside,46 AVE-140-142 ST,53.48328608,-113.5624498,0.0626388889,5d 06:00:00,5d 14:45:00,1,neighbourhood,2406.0_0,5.0,A2,1
3786,2434_0_0_A1,,D,Queen Alexander,104-105A ST-70-76 AVE,53.50944549,-113.4993593,0.0697685185,4d 06:00:00,4d 14:45:00,1,neighbourhood,2434_0,,A1,1
3787,2434_1_0_A1,,D,Queen Alexander,104-105A ST-70-76 AVE,53.50944549,-113.4993593,0.0697685185,4d 06:00:00,4d 14:45:00,1,neighbourhood,2434_0,,A1,1
3788,2434_2_0_A1,,D,Queen Alexander,104-105A ST-70-76 AVE,53.50944549,-113.4993593,0.0697685185,4d 06:00:00,4d 14:45:00,1,neighbourhood,2434_0,,A1,1
3789,2460.0_0_A2,,D,Queen Alexanda,73 AVE-105A ST,53.50885546,-113.5016621,0.0208333333,6d 06:00:00,6d 14:45:00,1,neighbourhood,2460.0_0,6.0,A2,1
3790,2472.0_0_A2,,D,Lendrum Place,54 AVE-113A ST,53.49282801,-113.5238408,0.1389467593,5d 06:00:00,5d 14:45:00,1,neighbourhood,2472.0_0,5.0,A2,1
3791,2473.0_0_A2,,D,Empire Park,46 AVE-106 ST,53.4839836,-113.502906,0.0918055556,5d 06:00:00,5d 14:45:00,1,neighbourhood,2473.0_0,5.0,A2,1
3792,2474_0_0_A2,,D,Empire Park,51 AVE-107 ST,53.48622953,-113.5094554,0.0676388889,3d 06:00:00,3d 14:45:00,1,neighbourhood,2474_0,,A2,1
3793,2474_1_0_A2,,D,Empire Park,51 AVE-107 ST,53.48622953,-113.5094554,0.0676388889,3d 06:00:00,3d 14:45:00,1,neighbourhood,2474_0,,A2,1
3794,2474_2_0_A2,,D,Empire Park,51 AVE-107 ST,53.48622953,-113.5094554,0.0676388889,3d 06:00:00,3d 14:45:00,1,neighbourhood,2474_0,,A2,1
3795,2475.0_0_A2,,D,McKernan,74 AVE-113 ST,53.5103273,-113.5249039,0.04125,5d 06:00:00,5d 14:45:00,1,neighbourhood,2475.0_0,5.0,A2,1
3796,2478.0_0_A2,,D,Royal Gardens,40 AVE-117 ST,53.47772887,-113.5337038,0.0483333333,6d 06:00:00,6d 14:45:00,1,neighbourhood,2478.0_0,6.0,A2,1
3797,2479.0_0_A2,,D,Royal Gardens,40 AVE-119 ST,53.47846112,-113.5376293,0.0569444444,6d 06:00:00,6d 14:45:00,1,neighbourhood,2479.0_0,6.0,A2,1
3798,2481.0_0_A2,,D,Belgravia,University Ave. to Kieler Rd.(76 Ave.) - Sask. Dr.,53.51578395,-113.5376202,0.0680555556,5d 06:00:00,5d 14:45:00,1,neighbourhood,2481.0_0,5.0,A2,1
3799,2506_0_0_A2,,D,Rideau Park,40 AVE-106 ST,53.47749859,-113.5070716,0.0810648148,1d 06:00:00,1d 14:45:00,1,neighbourhood,2506_0,,A2,1
3800,2506_1_0_A2,,D,Rideau Park,40 AVE-106 ST,53.47749859,-113.5070716,0.0810648148,1d 06:00:00,1d 14:45:00,1,neighbourhood,2506_0,,A2,1
3801,2506_2_0_A2,,D,Rideau Park,40 AVE-106 ST,53.47749859,-113.5070716,0.0810648148,1d 06:00:00,1d 14:45:00,1,neighbourhood,2506_0,,A2,1
3802,2563_0_0_A2,,D,River Valley Mayfair,11904 Emily Murphy Park Road NW,53.5333067,-113.5356181,0.1480555556,1d 06:00:00,1d 14:45:00,1,neighbourhood,2563_0,,A2,1
3803,2563_1_0_A2,,D,River Valley Mayfair,11904 Emily Murphy Park Road NW,53.5333067,-113.5356181,0.1480555556,1d 06:00:00,1d 14:45:00,1,neighbourhood,2563_0,,A2,1
3804,2563_2_0_A2,,D,River Valley Mayfair,11904 Emily Murphy Park Road NW,53.5333067,-113.5356181,0.1480555556,1d 06:00:00,1d 14:45:00,1,neighbourhood,2563_0,,A2,1
3805,2608.0_0_A2,,D,Brookside,51 AVE-142 ST,53.48776185,-113.5636818,0.0375,5d 06:00:00,5d 14:45:00,1,neighbourhood,2608.0_0,5.0,A2,1
3806,2812.0_0_A2,,D,Windsor Park,88 AVE-118 ST,53.52423438,-113.5359884,0.0781944444,6d 06:00:00,6d 14:45:00,1,neighbourhood,2812.0_0,6.0,A2,1
3807,2842_0_0_A2,,D,Greenfield,37B AVE-114 ST,53.47364825,-113.5249193,0.0830555556,4d 06:00:00,4d 14:45:00,1,neighbourhood,2842_0,,A2,1
3808,2842_1_0_A2,,D,Greenfield,37B AVE-114 ST,53.47364825,-113.5249193,0.0830555556,4d 06:00:00,4d 14:45:00,1,neighbourhood,2842_0,,A2,1
3809,2842_2_0_A2,,D,Greenfield,37B AVE-114 ST,53.47364825,-113.5249193,0.0830555556,4d 06:00:00,4d 14:45:00,1,neighbourhood,2842_0,,A2,1
3810,2854.0_0_A2,,D,Queen Alexanda,78 AVE-107 ST,53.51359696,-113.5049073,0.0723611111,6d 06:00:00,6d 14:45:00,1,neighbourhood,2854.0_0,6.0,A2,1
3811,2859.0_0_A2,,D,Allendale,62 AVE-106A ST,53.49963223,-113.5060312,0.0226388889,6d 06:00:00,6d 14:45:00,1,neighbourhood,2859.0_0,6.0,A2,1
3812,2871_0_0_A2,,D,Duggan,36A AVE-106 ST,53.47280759,-113.50692,0.0741203704,3d 06:00:00,3d 14:45:00,1,neighbourhood,2871_0,,A2,1
3813,2871_1_0_A2,,D,Duggan,36A AVE-106 ST,53.47280759,-113.50692,0.0741203704,3d 06:00:00,3d 14:45:00,1,neighbourhood,2871_0,,A2,1
3814,2871_2_0_A2,,D,Duggan,36A AVE-106 ST,53.47280759,-113.50692,0.0741203704,3d 06:00:00,3d 14:45:00,1,neighbourhood,2871_0,,A2,1
3815,2920.0_0_A2,,D,Steinhauer,32A AVE-106 ST,53.46388565,-113.5056304,0.125,6d 06:00:00,6d 14:45:00,1,neighbourhood,2920.0_0,6.0,A2,1
3816,2978.0_0_A2,,D,Malmo Plains,48 AVE-115 ST,53.48440534,-113.5305618,0.1286111111,6d 06:00:00,6d 14:45:00,1,neighbourhood,2978.0_0,6.0,A2,1
3817,2988.0_0_A2,,D,Parkallen,61 AVE-109-113 ST,53.49858577,-113.5158266,0.0672222222,6d 06:00:00,6d 14:45:00,1,neighbourhood,2988.0_0,6.0,A2,1
3818,2992.0_0_A2,,D,Lendrum Place,51 AVE-114 ST,53.48911263,-113.5223643,0.1388888889,6d 06:00:00,6d 14:45:00,1,neighbourhood,2992.0_0,6.0,A2,1
3819,3070.0_0_A2,,D,Queen Alexanda,76 AVE-106 ST,53.5127943,-113.5022969,0.04625,6d 06:00:00,6d 14:45:00,1,neighbourhood,3070.0_0,6.0,A2,1
3820,3191.0_0_A2,,D,Brookside,144 ST-46-52 AVE,53.4856364,-113.5692627,0.05375,5d 06:00:00,5d 14:45:00,1,neighbourhood,3191.0_0,5.0,A2,1
3821,3267.0_0_A2,,D,Parkallen,68 AVE-111 ST,53.50398302,-113.517862,0.0602777778,6d 06:00:00,6d 14:45:00,1,neighbourhood,3267.0_0,6.0,A2,1
3822,3342_0_0_A2,,D,Keheewin,19 - 20A AVE & 109 - 111 ST,53.45024398,-113.5121273,0.0567862654,6d 06:00:00,6d 14:45:00,1,neighbourhood,3342_0,6.0,A2,1
3825,3342_1_0_A2,,D,Keheewin,19 - 20A AVE & 109 - 111 ST,53.45024398,-113.5121273,0.0567862654,6d 06:00:00,6d 14:45:00,1,neighbourhood,3342_0,6.0,A2,1
3828,3342_2_0_A2,,D,Keheewin,19 - 20A AVE & 109 - 111 ST,53.45024398,-113.5121273,0.0567862654,6d 06:00:00,6d 14:45:00,1,neighbourhood,3342_0,6.0,A2,1
3831,3343.0_0_A2,,D,McKernan,76 AVE-114 ST,53.5132627,-113.5235063,0.0786111111,3d 06:00:00,3d 14:45:00,1,neighbourhood,3343.0_0,3.0,A2,1
3832,3344_0_0_A2,,D,Belgravia,11507 - 74 Ave. & 74 Ave.- 116 Street,53.50972814,-113.5314428,0.0563888889,3d 06:00:00,3d 14:45:00,1,neighbourhood,3344_0,,A2,1
3833,3344_1_0_A2,,D,Belgravia,11507 - 74 Ave. & 74 Ave.- 116 Street,53.50972814,-113.5314428,0.0563888889,3d 06:00:00,3d 14:45:00,1,neighbourhood,3344_0,,A2,1
3834,3344_2_0_A2,,D,Belgravia,11507 - 74 Ave. & 74 Ave.- 116 Street,53.50972814,-113.5314428,0.0563888889,3d 06:00:00,3d 14:45:00,1,neighbourhood,3344_0,,A2,1
3835,3468.0_0_A2,,D,Keheewin,19 AVE-105 ST,53.44972772,-113.5037655,0.0763888889,0d 06:00:00,6d 14:45:00,1,neighbourhood,3468.0_0,,A2,10
3836,3479.0_0_A2,,D,Windsor Park,87 AVE-EMILY MURPHY PK RD (116 ST),53.52798225,-113.5385165,0.125,6d 06:00:00,6d 14:45:00,1,neighbourhood,3479.0_0,6.0,A2,1
