Id,job-id,type,name,address,latitude,longitude,service-duration,start-time,end-time,quantity,required-skills
128.0_1_B1,,D,STRATHCONA INDUSTRIAL PARK,N/S 34 AVE: 103 ST - 91 ST,53.4660411,-113.47283290000001,0.07,10d 06:00:00,20d 14:45:00,1.0,roadway
132.0_1_B1,,D,KENILWORTH,NORTH OF 82 AVE-50-64 ST,53.51875284,-113.4242616,0.069,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
181.0_1_B1,,D,CAPILANO,109 AVE-65 ST,53.5572473,-113.4252652,0.55,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
207.0_1_B1,,D,ELLERSLIE,N/S & C ELLERSLIE RD: 91 ST - EDWARDS DRI,53.424986700000005,-113.4648967,0.1595,10d 06:00:00,20d 14:45:00,1.0,roadway
270.0_1_B1,,D,KENILWORTH,89 Ave & 71 St,53.52290707,-113.4354382,2.255,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
309.0_1_B1,,D,FOREST HEIGHTS,82 ST-103 AVE,53.54472687,-113.45326010000001,0.84,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
382.0_1_B1,,D,BONNIE DOON,93 ST-92 AVE,53.52806581,-113.47073219999999,0.11,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
385.0_1_B1,,D,BONNIE DOON,95 AVE-94-95 ST,53.53191903,-113.4726713,0.0125,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
386.0_1_B1,,D,BONNIE DOON,90 AVE-88 ST,53.52545463,-113.46194540000002,0.015,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
468.0_1_B1,,D,CRAWFORD PLAINS,42 ST-12-10 AVE,53.43896847,-113.40710359999999,0.025,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
511.0_1_B1,,D,CLOVERDALE,85 ST-STRATHEARN DRIVE,53.53669821,-113.46189820000001,4.0115,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
568.0_1_B1,,D,GAINER INDUSTRIAL,50 ST BTWN 76 & 82 AVE,53.51698107,-113.4182013,0.1975,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
590.0_1_B1,,D,GOLD BAR,47 ST & 106B AVE,53.55320893,-113.4135622,0.765,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
596.0_1_B1,,D,PYLYPOW INDUSTRIAL,50 St: 70 Ave - Whitemud Drive Whitemud Drive,53.49914123,-113.4180896,0.444,10d 06:00:00,20d 14:45:00,1.0,roadway
597.0_1_B1,,D,TWEDDLE PLACE,W/S 76 ST: 38 AVE - WHITEMUD DRIVE,53.48042908,-113.4525123,1.197,10d 06:00:00,20d 14:45:00,1.0,roadway
642.0_1_B1,,D,LARKSPUR,39-41 AVE & 23 ST-TRANSALTA R.O.W.,53.47865242,-113.37917479999999,0.0715,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
643.0_1_B1,,D,KING EDWARD PARK,77 AVE-73 ST,53.51372686,-113.44100120000002,0.0985,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
777.0_1_B1,,D,CRAWFORD PLAINS,Road Allowance,53.44096431,-113.3942473,0.985,10d 06:00:00,20d 14:45:00,1.0,roadway
787.0_1_B1,,D,SUMMERSIDE,1202 Summerside Drive,53.42230666,-113.46684909999999,0.03,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
789.0_1_B1,,D,TIPASKAN,NORTH SIDE 28 AVE & LAKEWOOD RD WEST -,53.45895751,-113.45680449999999,0.1715,10d 06:00:00,20d 14:45:00,1.0,roadway
883.0_1_B1,,D,CLOVERDALE,9812 96A Street NW,53.53870576,-113.4795739,3.5,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
947.0_1_B1,,D,ARGYLL,ARGYLL RD N/S BTWN 86 ST & 83 ST,53.50190593,-113.4560504,0.31,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
976.0_1_B1,,D,BISSET,SOUTH SIDE 23 AVE BTWN 38-34 ST,53.45366325,-113.3962258,0.635,10d 06:00:00,20d 14:45:00,1.0,roadway
979.0_1_B1,,D,MEYONOHK,WEST SIDE MILLWOODS RD-BTWN-28-23 AVE,53.45526058,-113.448311,0.34299999999999997,10d 06:00:00,20d 14:45:00,1.0,roadway
996.0_1_B1,,D,GREENVIEW,GREENOCH CRESCENT-W 50 ST-GOLF COURS,53.47794898,-113.42073059999998,0.3,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
1017.0_1_B1,,D,OTTEWELL,97 AVE-66 ST,53.53593095,-113.4310656,0.019,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
1075.0_1_B1,,D,OTTEWELL,SOUTH SIDE 98 AVE: 57 ST-TERRACE ROAD,53.53849365,-113.4265287,0.0325,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
1135.0_1_B1,,D,WILD ROSE,36A AVE EAST OF 30 ST,53.46996222,-113.38484509999999,0.0735,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
1167.0_1_B1,,D,TWEDDLE PLACE,ALONG MILLBOURNE RD W-BTWN-76-85 ST,53.48079517,-113.4552256,0.0595,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
1313.0_1_B1,,D,LARKSPUR,37-38 AVE & 32-34 ST,53.47213596,-113.3919408,0.8,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
1316.0_1_B1,,D,OTTEWELL,54 ST-94 AVE,53.53171493,-113.4217322,0.023,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
1450.0_1_B1,,D,RICHFIELD,BTWN-85-91 ST,53.46912852,-113.4624634,1.0835,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
1493.0_1_B1,,D,MENISA,EAST OF 80 ST & SOUTH OF 10 AVE,53.43871656,-113.4530145,1.12,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
1508.0_1_B1,,D,STRATHCONA,85 AVE-104 ST,53.52136465,-113.49695619999999,0.0835,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
1583.0_1_B1,,D,AVONMORE,72 AVE-85 ST,53.50808986,-113.4573469,0.0275,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
1612.0_1_B1,,D,MICHAELS PARK,MILLBOURNE ROAD E-70 ST,53.4792581,-113.4489091,3.75,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
1623.0_1_B1,,D,BISSET,NORTH SIDE 23 AVE-BTWN MILLWOODS RD E- 38 ST,53.45485526,-113.4033495,0.9,10d 06:00:00,20d 14:45:00,1.0,roadway
1658.0_1_B1,,D,CAPILANO,108 AVE-67 ST,53.55564341,-113.42972169999999,0.0375,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
1778.0_1_B1,,D,SAKAW,11 AVE-58 ST,53.44264997,-113.4290041,2.215,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
1814.0_1_B1,,D,LARKSPUR,43A AVE - WHITEMUD DRIVE WEST OF 23 ST,53.48249405,-113.38069650000001,1.55,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
1823.0_1_B1,,D,EKOTA,Mill Woods Rd: 23 Ave - 21 Ave,53.45268009,-113.4471929,0.0425,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
1825.0_1_B1,,D,MILL CREEK RAVINE SOUTH,76 AVE & 89 - 95 ST,53.51228056,-113.46825630000001,0.2285,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
1837.0_1_B1,,D,SATOO,SOUTH SIDE&C 23 AVE-BTWN 91-85 ST,53.45169814,-113.46323980000001,0.177,10d 06:00:00,20d 14:45:00,1.0,roadway
1849.0_1_B1,,D,WILD ROSE,31A ST SOUTH OF 34A AVE,53.46649685,-113.38542779999999,0.0575,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
1854.0_1_B1,,D,AVONMORE,80 ST-76 AVE,53.51080393,-113.44925020000001,1.4715,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
1867.0_1_B1,,D,ARGYLL,88 ST-69 AVE,53.50596204,-113.46371429999999,7.051,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
1868.0_1_B1,,D,MILL CREEK RAVINE SOUTH,70-75 AVE - 85ST TO RAVINE,53.50873972,-113.46091159999999,0.8205,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
1870.0_1_B1,,D,CORONET ADDITION INDUSTRIAL,ISLAND NE CORNER 75 ST & ARGYLE RD.,53.50977333,-113.4432727,0.2385,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
1877.0_1_B1,,D,AVONMORE,EAST OF 81 ST-70-71 AVE,53.50650567,-113.45070859999998,0.022000000000000002,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
1889.0_1_B1,,D,TIPASKAN,WS/C 91 ST BTWN 28 & 34 AVE,53.46193542,-113.46709809999999,1.285,10d 06:00:00,20d 14:45:00,1.0,roadway
1905.0_1_B1,,D,MCINTYRE INDUSTRIAL,91 ST BTWN 51 AVE & WHITEMUD DRIVE,53.48513048,-113.46638229999999,0.9129999999999999,10d 06:00:00,20d 14:45:00,1.0,roadway
1966.0_1_B1,,D,FULTON PLACE,105A AVE-69-70 ST,53.5473042,-113.43463659999999,0.0565,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
1980.0_1_B1,,D,DALY GROVE,WEST SIDE 34 ST 18-23 AVE & WEST SIDE 34 ST 16A - 18 AVE,53.44893668,-113.39412820000001,0.46,10d 06:00:00,20d 14:45:00,1.0,roadway
2006.0_1_B1,,D,DALY GROVE,NORTH OF 20 AVE-BTWN 41 ST-MILLWOODS R,53.45345882,-113.407104,0.0615,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2016.0_1_B1,,D,GOLD BAR,EAST OF 42 AVE BTWN 102 & 106B AVE,53.54874589,-113.4057399,0.3985,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2085.0_1_B1,,D,ARGYLL,ARGYLL RD N/S BTWN 91 ST & 86 ST,53.50013044,-113.4623617,0.14,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2156.0_1_B1,,D,MENISA,KNOTTWOOD ROAD S-75 ST,53.44317506,-113.448125,0.4115,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2164.0_1_B1,,D,CAPILANO,109B AVE-65A ST,53.55869211,-113.42542759999998,0.0335,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2165.0_1_B1,,D,MORRIS INDUSTRIAL,BTWN 75 & 34 ST INCLUDING 82 AVE - 71 ST,53.51663277,-113.40355339999999,0.47,10d 06:00:00,20d 14:45:00,1.0,roadway
2193.0_1_B1,,D,MILL CREEK RAVINE SOUTH,EAST 98 ST - RAVINE & 92 AVE,53.52148967,-113.4750752,0.425,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2194.0_1_B1,,D,HAZELDEAN,NORTH 63-66 AVE - 89-92 ST,53.50096985,-113.46779270000002,0.7975,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2217.0_1_B1,,D,MILL CREEK RAVINE NORTH,95 ST-88 AVE,53.5254877,-113.4743503,1.8035,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2233.0_1_B1,,D,LEE RIDGE,SOUTH SIDE/C 34 AVE BTWN MILLWOODS RD & 66 ST,53.46495912,-113.4432916,0.45,10d 06:00:00,20d 14:45:00,1.0,roadway
2250.0_1_B1,,D,HILLVIEW,54-58 ST & 34 AVE-38 AVE,53.46914599,-113.42334640000001,0.1685,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2255.0_1_B1,,D,MILL WOODS TOWN CENTRE,SOUTH SIDE/C 23 AVE-BTWN 66-50 ST,53.45371070000001,-113.42858390000002,0.53,10d 06:00:00,20d 14:45:00,1.0,roadway
2261.0_1_B1,,D,MILL CREEK RAVINE NORTH,98 AVE-CONNORS ROAD-99 ST,53.53647744,-113.48166909999999,2.526,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2270.0_1_B1,,D,WILD ROSE,W/S 17 St. South of 38 Ave,53.47390517,-113.3689558,2.785,10d 06:00:00,20d 14:45:00,1.0,roadway
2339.0_1_B1,,D,POLLARD MEADOWS,43 ST BTWN MILLWOODS RD & 17 AVE,53.44391005,-113.4070047,0.115,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2341.0_1_B1,,D,KING EDWARD PARK,81 ST-80 AVE,53.51656641,-113.4527718,0.03,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2379.0_1_B1,,D,CAPILANO,108 AVE-48 ST,53.55466243,-113.4166271,0.0685,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2380.0_1_B1,,D,CAPILANO,109 AVE-46 ST,53.55622078,-113.4142713,0.11,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2386.0_1_B1,,D,FOREST HEIGHTS,WEST SIDE 75 ST-BTWN-98-101 AVE,53.5388941,-113.44365490000001,0.27,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2391.0_1_B1,,D,CLOVERDALE,96A ST - CONNORS ROAD,53.53403064,-113.479064,2.3375,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2410.0_1_B1,,D,RITCHIE,98 ST-79 AVE,53.51560934,-113.4812774,0.1,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2448.0_1_B1,,D,EKOTA,KNOTTWOOD RD E-19 AVE,53.44899765,-113.44191599999999,1.369,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2467.0_1_B1,,D,WILD ROSE,3165 - 34A Ave,53.465259700000004,-113.3893251,0.05,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2469.0_1_B1,,D,STRATHCONA INDUSTRIAL PARK,WS/C 91 ST BTWN 34 & 39 AVE,53.46979343,-113.467082,2.55,10d 06:00:00,20d 14:45:00,1.0,roadway
2482.0_1_B1,,D,TWEDDLE PLACE,BTWN-91 ST-MILLBOURNE RD W-42A-43 AVE,53.48002448,-113.4618142,0.075,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2492.0_1_B1,,D,BISSET,NORTH OF 28 AVE-BTWN MILLWOODS RD-37 S,53.45955007,-113.40229070000001,0.2195,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2503.0_1_B1,,D,TWEDDLE PLACE,East of School: 77 St & 40 Ave,53.47648911,-113.45327579999999,1.0415,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2523.0_1_B1,,D,SUMMERSIDE,South of Ellerslie Road & about 88 St SW,53.42391208,-113.46692340000001,0.027000000000000003,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2527.0_1_B1,,D,FULTON PLACE,106 AVE-50 ST,53.55024676,-113.41912549999999,0.04,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2562.0_1_B1,,D,WEINLOS,N/S & S/S 28 AVE: 50 ST - 48 ST,53.45941169,-113.41890579999999,0.055,10d 06:00:00,20d 14:45:00,1.0,roadway
2577.0_1_B1,,D,TIPASKAN,NORTH SIDE 28 AVE BTWN 91 ST & LAKEWOO,53.45897563,-113.4631064,0.33,10d 06:00:00,20d 14:45:00,1.0,roadway
2581.0_1_B1,,D,TIPASKAN,NORTH SIDE 28 AVE & 79 ST - MILLWOODS RD,53.45876841,-113.45074199999999,0.146,10d 06:00:00,20d 14:45:00,1.0,roadway
2610.0_1_B1,,D,BONNIE DOON,96A-97 ST-93-95 AVE,53.53179874,-113.47972549999999,0.1495,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2626.0_1_B1,,D,CRAWFORD PLAINS,W/S & C 50 ST BTWN 11-13 AVE,53.44063989,-113.4187295,0.289,10d 06:00:00,20d 14:45:00,1.0,roadway
2632.0_1_B1,,D,RICHFIELD,MILLWOODS ROAD-36 AVE,53.47026464,-113.4558261,1.7369999999999999,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2640.0_1_B1,,D,LARKSPUR,WEST OF 24 ST: BETWEEN 38 & 43A AVE,53.47847993,-113.38117790000001,1.6815,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2642.0_1_B1,,D,MAPLE RIDGE INDUSTRIAL,66 AVE - 3 ST,53.5028667,-113.34852839999999,1.9,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2662.0_1_B1,,D,HILLVIEW,38 AVE-58 ST,53.46988154,-113.4269172,1.8665,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2683.0_1_B1,,D,MEYONOHK,ES 91 ST BTWN 23 - 28 AVE,53.45531632,-113.4657287,1.5,10d 06:00:00,20d 14:45:00,1.0,roadway
2705.0_1_B1,,D,WEINLOS,SOUTH SIDE 34 AVE BTWN 50 ST-MILLWOODS RD E,53.46433258,-113.41237959999998,0.12,10d 06:00:00,20d 14:45:00,1.0,roadway
2731.0_1_B1,,D,WEINLOS,East of 50 St & South of 34 Ave,53.46408987,-113.41913829999999,0.078,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2846.0_1_B1,,D,DAVIES INDUSTRIAL EAST,S/S SH PK FREEWAY: OVERPASS - 50 ST(34 St to 50 St),53.51414833,-113.4213001,0.4705,10d 06:00:00,20d 14:45:00,1.0,roadway
2860.0_1_B1,,D,RITCHIE,97 ST-75 AVE,53.51080315,-113.4810636,0.14400000000000002,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2913.0_1_B1,,D,TAWA,SOUTH SIDE/C 28 AVE BTWN 66-50 ST,53.45914321,-113.4262274,0.15,10d 06:00:00,20d 14:45:00,1.0,roadway
2914.0_1_B1,,D,KAMEYOSEK,N/S 28 AVE: LAKEWOOD RD E - 66 ST,53.45858925,-113.43950600000001,0.0935,10d 06:00:00,20d 14:45:00,1.0,roadway
2915.0_1_B1,,D,KAMEYOSEK,N.S. 28 AVE BTWN PIPELINE & 66 ST,53.45856711,-113.4369712,0.466,10d 06:00:00,20d 14:45:00,1.0,roadway
2921.0_1_B1,,D,BISSET,WEST OF 37 ST & NORTH OF 28 AVE,53.45907884,-113.3992562,0.1885,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
2955.0_1_B1,,D,TIPASKAN,ES 91 ST BTWN 28 & 34 AVE,53.461923600000006,-113.465737,1.75,10d 06:00:00,20d 14:45:00,1.0,roadway
2973.0_1_B1,,D,MORRIS INDUSTRIAL,BTWN 75 & 34 ST INCLUDING 82 AVE - 71 ST,53.51591628,-113.4046955,1.4505,10d 06:00:00,20d 14:45:00,1.0,roadway
2985.0_1_B1,,D,CORONET ADDITION INDUSTRIAL,E/S & C 91 ST: -BTWN 58 & 63 AVE,53.49343282,-113.46709059999999,0.345,10d 06:00:00,20d 14:45:00,1.0,roadway
3041.0_1_B1,,D,KINISKI GARDENS,38 ST - 34 ST & Whitemud Dr - Mill Creek Ravine,53.48179332,-113.4036836,2.19,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
3163.0_1_B1,,D,PARSONS INDUSTRIAL,S/S & C 34 AVE: 103 ST - 91 ST,53.46602360000001,-113.4753085,0.07,10d 06:00:00,20d 14:45:00,1.0,roadway
3182.0_1_B1,,D,OTTEWELL,93A AVE-58 ST,53.52930644,-113.424802,3.115,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
3196.0_1_B1,,D,MILL WOODS PARK,SOUTH SIDE/C 23AVE BTWN MILLWOODS RD and 66 ST,53.45344629,-113.4413081,0.465,10d 06:00:00,20d 14:45:00,1.0,roadway
3254.0_1_B1,,D,HOLYROOD,77 ST & 92 - 93 AVE,53.52817987,-113.44650729999998,0.012,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
3276.0_1_B1,,D,TAWA,EAST SIDE/C 50 ST BTWN 23-34 AVE,53.45966866,-113.42055230000001,0.6,10d 06:00:00,20d 14:45:00,1.0,roadway
3287.0_1_B1,,D,CRAWFORD PLAINS,East side 50st 11-13ave,53.44112172,-113.4182118,0.149,10d 06:00:00,20d 14:45:00,1.0,roadway
3313.0_1_B1,,D,SUMMERSIDE,Summerside Dr - 88 St,53.42007251,-113.46397240000002,3.148,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
3359.0_1_B1,,D,CORONET ADDITION INDUSTRIAL,E/S & C 91 ST: 61 AVE - 63 AVE,53.49844720000001,-113.4671808,0.142,10d 06:00:00,20d 14:45:00,1.0,roadway
3360.0_1_B1,,D,GIRARD INDUSTRIAL,BTWN 75 & 34 ST INCLUDING 82 AVE - 71 ST,53.515786600000006,-113.4302362,1.2715,10d 06:00:00,20d 14:45:00,1.0,roadway
3368.0_1_B1,,D,ELLERSLIE,Edwards Drive-Easton Road-6 Ave SW,53.428254700000004,-113.4648048,0.1035,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
3377.0_1_B1,,D,CRAWFORD PLAINS,12 AVE-41 ST,53.44155176,-113.40520890000002,2.285,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
3399.0_1_B1,,D,SAKAW,EAST SIDE 66 ST BTWN 10 AVE-MILLWOODS R,53.44216099,-113.43850060000001,1.125,10d 06:00:00,20d 14:45:00,1.0,roadway
3400.0_1_B1,,D,MEYOKUMIN,19A AVE-57 ST/Millwoods road -56-62 ST,53.44818909,-113.4285355,2.1375,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
3416.0_1_B1,,D,MEYOKUMIN,E/S & C 66 ST: MILLWOODS RD S - 23 AVE,53.44906998,-113.43540279999999,0.635,10d 06:00:00,20d 14:45:00,1.0,roadway
3432.0_1_B1,,D,MILL WOODS GOLF COURSE,EAST SIDE/C 50 ST-BTWN 40 AVE-WHITEMUD,53.48054226,-113.417776,0.57,10d 06:00:00,20d 14:45:00,1.0,roadway
3434.0_1_B1,,D,ELLERSLIE,319 - 83 St SW,53.42943466,-113.45815590000001,2.5925,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
3472.0_1_B1,,D,ANTHONY HENDAY SOUTHEAST,WEST SIDE 66 ST BTWN 10 AVE-MILLWOODS,53.44073551,-113.44013229999999,0.14,10d 06:00:00,20d 14:45:00,1.0,roadway
3492.0_1_B1,,D,BISSET,N/S 23 AVE: 38 ST - 34 ST,53.45401563,-113.3968153,0.175,10d 06:00:00,20d 14:45:00,1.0,roadway
3506.0_1_B1,,D,OTTEWELL,71 ST-92A AVE,53.52740586,-113.43628020000001,0.0265,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
3517.0_1_B1,,D,BISSET,SOUTH SIDE 34 AVE-BTWN-MILLWOODS RD E-34 St,53.46363994,-113.40018090000001,0.43,10d 06:00:00,20d 14:45:00,1.0,roadway
3542.0_1_B1,,D,LEE RIDGE,WS 66 ST: 34 AVE - 38 AVE,53.46988496,-113.438231,0.166,10d 06:00:00,20d 14:45:00,1.0,roadway
3559.0_1_B1,,D,KINISKI GARDENS,38 ST-BTWN 38-41 AVE,53.47481221,-113.4007496,2.7565,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
3561.0_1_B1,,D,HOLYROOD,81 ST-BTWN-96-97 AVE,53.53510922,-113.4516118,0.042,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
3596.0_1_B1,,D,STRATHCONA INDUSTRIAL PARK,WS/C 91 ST BTWM 39 AVE & WHITEMUD DRIVE,53.47761346,-113.4671558,1.34,10d 06:00:00,20d 14:45:00,1.0,roadway
3611.0_1_B1,,D,TERRACE HEIGHTS,98-101 AVE-64-67 ST,53.53949827,-113.4305311,1.6965,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
3618.0_1_B1,,D,STRATHEARN,95 AVE-90 ST,53.53239598,-113.4645996,0.395,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
3646.0_1_B1,,D,TAWA,58 ST & YOUVILLE DR EAST TO POLICE STATI,53.46235135,-113.4255351,3.52,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
3647.0_1_B1,,D,MILL WOODS TOWN CENTRE,55 ST-BTWN 28 AVE-25 AVE,53.45759036,-113.4246402,1.065,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
3666.0_1_B1,,D,ELLERSLIE,North of Edwards Drive SW & East of 91 St SW,53.43105561,-113.4669521,0.2105,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
3667.0_1_B1,,D,ELLERSLIE,East of 88 St SW & South of 6 Ave SW,53.42618572,-113.466953,0.2595,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
3674.0_1_B1,,D,MINCHAU,40 AVE-50 ST,53.47511957,-113.41474140000001,0.0715,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
3705.0_1_B1,,D,SUMMERSIDE,Ellerslie Road & 91 St SW,53.42400853,-113.4711774,0.3,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
3706.0_1_B1,,D,ELLERSLIE INDUSTRIAL,S/S Ellerslie Road: Parsons Rd - 91 St,53.424915000000006,-113.4765264,0.225,10d 06:00:00,20d 14:45:00,1.0,roadway
3707.0_1_B1,,D,SUMMERSIDE,S/S Ellerslie Road: 91 St - 78 St,53.42474573,-113.45970290000001,0.5,10d 06:00:00,20d 14:45:00,1.0,roadway
3767.0_1_B1,,D,OTTEWELL,98 AVE BETWEEN 50 ST & 57 ST,53.537579,-113.4201912,0.1625,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
3780.0_1_B1,,D,MICHAELS PARK,WEST SIDE 66 ST BTWN 38 AVE-WHITEMUD D,53.47769273,-113.44120819999999,0.125,10d 06:00:00,20d 14:45:00,1.0,roadway
3800.0_1_B1,,D,SUMMERSIDE,88 ST SW: SOUTH OF SUMMERSIDE DRIVE,53.41708962,-113.46698390000002,0.065,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
3820.0_1_B1,,D,WILD ROSE,38 AVE & 17 ST,53.47633057,-113.3704977,0.095,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
3846.0_1_B1,,D,MICHAELS PARK,BTWN MILLBOURNE RD E-66 ST,53.47997797,-113.4441735,0.1815,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
3852.0_1_B1,,D,HAZELDEAN,68 AVE: 93 - 97 ST,53.50452452,-113.4780294,0.0585,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
3883.0_1_B1,,D,TAWA,E/S & C 66 ST: 28 AVE - 34 AVE,53.46287218,-113.43488459999999,0.12,10d 06:00:00,20d 14:45:00,1.0,roadway
3897.0_1_B1,,D,WILD ROSE,WEST OF 23 ST: 38 AVE - 37A AVE,53.4739436,-113.38115230000001,1.0235,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
3907.0_1_B1,,D,KINISKI GARDENS,W/S & C 34 St: 38 Ave South to Ravine,53.46893081,-113.3939601,0.6725,10d 06:00:00,20d 14:45:00,1.0,roadway
3921.0_1_B1,,D,MILL WOODS GOLF COURSE,EAST SIDE/C 66 ST: 38 AVE-WHITEMUD DRIVE,53.47947008,-113.44126740000002,0.65,10d 06:00:00,20d 14:45:00,1.0,roadway
3951.0_1_B1,,D,KINISKI GARDENS,W/S 34 ST: WHITEMUD DR - 38 AVE,53.4802683,-113.39396140000001,0.5,10d 06:00:00,20d 14:45:00,1.0,roadway
3955.0_1_B1,,D,WILD ROSE,East of 28 St & South of 37A Ave,53.46962439,-113.38126090000002,0.1575,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
3958.0_1_B1,,D,FOREST HEIGHTS,80 ST-S OF 101 AVE,53.53927859,-113.4508733,1.0,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
3959.0_1_B1,,D,EASTGATE BUSINESS PARK,E/S & C 50 ST: 92 AVE - 101 AVE,53.53249873,-113.41838249999999,1.025,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
3974.0_1_B1,,D,SOUTHEAST INDUSTRIAL,17 ST-66 AVE,53.50154929,-113.3675824,4.631,10d 06:00:00,20d 14:45:00,1.0,neighbourhood
