Id,address,cluster,end-time,job-id,latitude,longitude,name,quantity,required-skills,service-duration,start-time,type
4308.0_1_B1,86 AVE-68A ST,,20d 14:45:00,,53.51979663,-113.4305139,KENILWORTH,1.0,neighbourhood,1.31,10d 06:00:00,D
4328.0_1_B1,79 ST-LAKEWOOD RD S,,20d 14:45:00,,53.45529188,-113.4558291,MEYONOHK,1.0,neighbourhood,2.096,10d 06:00:00,D
4331.0_1_B1,EAST OF 75 ST SW & NORTH OF 7 AVE SW,,20d 14:45:00,,53.42781177,-113.44932,ELLERSLIE,1.0,neighbourhood,0.2455,10d 06:00:00,D
4341.0_1_B1,41 AVE-41 ST,,20d 14:45:00,,53.47838217,-113.4062629,KINISKI GARDENS,1.0,neighbourhood,3.3015,10d 06:00:00,D
4344.0_1_B1,W/S & C 34 St: 34 Ave - 23 Ave,,20d 14:45:00,,53.45868909,-113.3941215,BISSET,1.0,roadway,1.44,10d 06:00:00,D
4365.0_1_B1,SOUTH SIDE/C 34 AVE-91 ST-MILLWOODS RD,,20d 14:45:00,,53.46504899,-113.4592898,RICHFIELD,1.0,roadway,0.4335,10d 06:00:00,D
4398.0_1_B1,17 St - 68 Ave,,20d 14:45:00,,53.50519941,-113.3651641,SOUTHEAST INDUSTRIAL,1.0,neighbourhood,1.9165,10d 06:00:00,D
4415.0_1_B1,East of 30 St: 33 Ave - 23 Ave,,20d 14:45:00,,53.45963731,-113.38172140000002,SILVER BERRY,1.0,neighbourhood,2.2915,10d 06:00:00,D
4423.0_1_B1,MW RD S-75 ST/ES OF SCHOOL,,20d 14:45:00,,53.44656424,-113.4479371,EKOTA,1.0,neighbourhood,0.406,10d 06:00:00,D
4427.0_1_B1,LAKEWOOD RD E - 31 AVE,,20d 14:45:00,,53.46125892,-113.4432301,KAMEYOSEK,1.0,neighbourhood,2.4305,10d 06:00:00,D
4443.0_1_B1,28 Ave: Parsons Road (99 St) - 91 St,,20d 14:45:00,,53.45879988,-113.475642,PARSONS INDUSTRIAL,1.0,roadway,0.735,10d 06:00:00,D
4452.0_1_B1,E/S & C 50 ST: 82 - 90 AVE,,20d 14:45:00,,53.51956079,-113.4183455,LAMBTON INDUSTRIAL,1.0,neighbourhood,0.19,10d 06:00:00,D
4471.0_1_B1,Tamarack Green - 12 St,,20d 14:45:00,,53.46908585,-113.3606443,TAMARACK,1.0,neighbourhood,3.435,10d 06:00:00,D
4482.0_1_B1,E/S & C 50 St: Mill Woods Road South - 23 Ave,,20d 14:45:00,,53.44998974,-113.4193237,POLLARD MEADOWS,1.0,roadway,0.95,10d 06:00:00,D
4483.0_1_B1,EAST SIDE/C 50 ST BTWN 34 & 38 AVE,,20d 14:45:00,,53.46759607,-113.4181133,MINCHAU,1.0,roadway,0.35700000000000004,10d 06:00:00,D
4485.0_1_B1,E/S & C 66 ST: 34 AVE - 38 AVE,,20d 14:45:00,,53.46980168,-113.4376774,LEE RIDGE,1.0,roadway,0.5,10d 06:00:00,D
4529.0_1_B1,Ellerslie Rd:101 St-91 St & Parsons Rd:N of Ellersli,,20d 14:45:00,,53.42624096,-113.4829633,ELLERSLIE INDUSTRIAL,1.0,roadway,0.8,10d 06:00:00,D
4531.0_1_B1,66 St SW & 2 Ave SW,,20d 14:45:00,,53.429125,-113.4404401,CHARLESWORTH,1.0,neighbourhood,0.55,10d 06:00:00,D
4532.0_1_B1,3225 - 35 A Ave,,20d 14:45:00,,53.46712332,-113.3923492,WILD ROSE,1.0,neighbourhood,0.412,10d 06:00:00,D
4533.0_1_B1,East Side & Center 17 St: Whitemud Drive - 34 Av,,20d 14:45:00,,53.47641410000001,-113.3685041,TAMARACK,1.0,roadway,1.01,10d 06:00:00,D
4538.0_1_B1,38 AVE-58 ST,,20d 14:45:00,,53.47530033,-113.427371,GREENVIEW,1.0,neighbourhood,4.269,10d 06:00:00,D
4539.0_1_B1,3335 - 25 Street,,20d 14:45:00,,53.465245,-113.3785316,SILVER BERRY,1.0,neighbourhood,1.1795,10d 06:00:00,D
4543.0_1_B1,ELLERSLIE ROAD-66 ST,,20d 14:45:00,,53.42636695,-113.4405375,CHARLESWORTH,1.0,neighbourhood,2.8,10d 06:00:00,D
4550.0_1_B1,BTWN 75 & 34 ST INCLUDING 82 AVE - 71 ST,,20d 14:45:00,,53.51408458,-113.4324145,GAINER INDUSTRIAL,1.0,roadway,0.2385,10d 06:00:00,D
4554.0_1_B1,66 St Ellerslie to 2 AVE,,20d 14:45:00,,53.42793174,-113.4427959,ELLERSLIE,1.0,roadway,0.375,10d 06:00:00,D
4556.0_1_B1,FULTON ROAD-103-104 AVE,,20d 14:45:00,,53.54598543,-113.4250088,FULTON PLACE,1.0,neighbourhood,1.3815,10d 06:00:00,D
4572.0_1_B1,KNOTTWOOD ROAD W-17 AVE,,20d 14:45:00,,53.44613593,-113.4576249,SATOO,1.0,neighbourhood,1.5575,10d 06:00:00,D
4576.0_1_B1,94 AVE-OTTEWELL ROAD,,20d 14:45:00,,53.53142729,-113.4372789,OTTEWELL,1.0,neighbourhood,1.7105,10d 06:00:00,D
4581.0_1_B1,Savaryn Drive & Summerside Link,,20d 14:45:00,,53.41291999,-113.4775009,SUMMERSIDE,1.0,neighbourhood,1.367,10d 06:00:00,D
4586.0_1_B1,67-70 ST-101-103 AVE,,20d 14:45:00,,53.54272791,-113.432695,TERRACE HEIGHTS,1.0,neighbourhood,0.589,10d 06:00:00,D
4604.0_1_B1,46 St & 106 Ave,,20d 14:45:00,,53.54981941,-113.4141054,GOLD BAR,1.0,neighbourhood,1.48,10d 06:00:00,D
4609.0_1_B1,89 ST-95 AVE,,20d 14:45:00,,53.5307297,-113.46209609999998,STRATHEARN,1.0,neighbourhood,1.44,10d 06:00:00,D
4616.0_1_B1,83 ST-100 AVE,,20d 14:45:00,,53.53934181,-113.4556598,FOREST HEIGHTS,1.0,neighbourhood,0.475,10d 06:00:00,D
4623.0_1_B1,104 AVE-62 ST,,20d 14:45:00,,53.54797208,-113.4299653,FULTON PLACE,1.0,neighbourhood,1.3025,10d 06:00:00,D
4625.0_1_B1,NE OF 79 ST-101 AVE,,20d 14:45:00,,53.54312581,-113.44647,RIVER VALLEY GOLD BAR,1.0,neighbourhood,1.08,10d 06:00:00,D
4626.0_1_B1,76 ST-105 AVE,,20d 14:45:00,,53.54712329,-113.4437936,FOREST HEIGHTS,1.0,neighbourhood,0.355,10d 06:00:00,D
4643.0_1_B1,Wayne Gretzky Drive: 101 Ave - River,,20d 14:45:00,,53.54981994,-113.4396051,FOREST HEIGHTS,1.0,neighbourhood,1.9285,10d 06:00:00,D
4650.0_1_B1,N/S 23 AVE: 50ST - MILLWOODS RD E,,20d 14:45:00,,53.45546733,-113.41442990000002,WEINLOS,1.0,roadway,0.755,10d 06:00:00,D
4651.0_1_B1,7304 ROWLAND ROAD,,20d 14:45:00,,53.55304255,-113.4392846,FOREST HEIGHTS,1.0,neighbourhood,0.175,10d 06:00:00,D
4652.0_1_B1,S/S 82 AVE: 73-71 ST & 71 ST: 82-79 AVE,,20d 14:45:00,,53.51742877,-113.4378236,KING EDWARD PARK,1.0,roadway,0.17,10d 06:00:00,D
4655.0_1_B1,98 AVE - 93 ST,,20d 14:45:00,,53.53852272,-113.4712717,CLOVERDALE,1.0,neighbourhood,0.319,10d 06:00:00,D
994667.0_1_B1,9411 - 97 Avenue,,20d 14:45:00,,53.53440614,-113.4725643,CLOVERDALE,1.0,neighbourhood,3.039,10d 06:00:00,D
4674.0_1_B1,503 - 59 St SW (5805 - 3 AVE),,20d 14:45:00,,53.42917856,-113.4315572,CHARLESWORTH,1.0,neighbourhood,1.7,10d 06:00:00,D
4682.0_1_B1,South of 32 Ave & East of Silver Berry Road,,20d 14:45:00,,53.46152714,-113.37581570000002,SILVER BERRY,1.0,neighbourhood,0.494,10d 06:00:00,D
4683.0_1_B1,31 Ave East of 30 St,,20d 14:45:00,,53.46152891,-113.3794979,SILVER BERRY,1.0,neighbourhood,0.6175,10d 06:00:00,D
4684.0_1_B1,96A AVE-OTTEWELL ROAD,,20d 14:45:00,,53.53412676,-113.4393086,OTTEWELL,1.0,neighbourhood,0.93,10d 06:00:00,D
4685.0_1_B1,Sunset Blvd (70 St) - Ellerslie Rd,,20d 14:45:00,,53.42394909,-113.4492492,SUMMERSIDE,1.0,neighbourhood,0.75,10d 06:00:00,D
4689.0_1_B1,91 ST E/W Parsons Rd - 25 Avenue,,20d 14:45:00,,53.41468495,-113.4813885,ELLERSLIE INDUSTRIAL,1.0,roadway,0.5,10d 06:00:00,D
4708.0_1_B1,66 St SW & Ellerslie Road,,20d 14:45:00,,53.42376245,-113.4408112,WALKER,1.0,neighbourhood,0.6,10d 06:00:00,D
4709.0_1_B1,55 St SW & 3 Ave SW (5607 3 AVE),,20d 14:45:00,,53.42802726,-113.4296006,CHARLESWORTH,1.0,neighbourhood,0.2,10d 06:00:00,D
4725.0_1_B1,70 St SW & 16 Ave SW - 21 Ave SW,,20d 14:45:00,,53.41780384,-113.451045,SUMMERSIDE,1.0,neighbourhood,2.802,10d 06:00:00,D
5321.0_1_B1,Orchards Gate SW & Orchards Dr SW,,20d 14:45:00,,53.40736169,-113.4741846,Summerside,1.0,neighbourhood,0.47,10d 06:00:00,D
5323.0_1_B1,25 Ave SW & Orchards Gate,,20d 14:45:00,,53.40983397,-113.4709706,SUMMERSIDE,1.0,neighbourhood,0.5155,10d 06:00:00,D
5565.0_1_B1,34 ave 21 st NW,,20d 14:45:00,,53.46643817,-113.37515249999998,WILD ROSE,1.0,neighbourhood,0.4465,10d 06:00:00,D
5845.0_1_B1,66 St: 21 Ave SW to Ellerslie Rd,,20d 14:45:00,,53.417599851000006,-113.44247895299999,WALKER,1.0,roadway,0.6995,10d 06:00:00,D
6250.0_1_B1,90 St & 23 Ave SW,,20d 14:45:00,,53.41169516,-113.4724155,SUMMERSIDE,1.0,neighbourhood,0.514,10d 06:00:00,D
6286.0_1_B1,"East of 28 St, near 20 Ave NW",,20d 14:45:00,,53.450518786,-113.381810411,LAUREL,1.0,neighbourhood,2.189,10d 06:00:00,D
6306.0_1_B1,Roper Rd & 36 St,,20d 14:45:00,,53.49648373,-113.3974274,PYLYPOW INDUSTRIAL,1.0,neighbourhood,2.5,10d 06:00:00,D
6827.0_1_B1,Savaryn Drive and 22 Avenue SW,,20d 14:45:00,,53.41464618,-113.4624041,SUMMERSIDE,1.0,neighbourhood,3.435,10d 06:00:00,D
6848.0_1_B1,70 Street SW and 18 Avenue SW,,20d 14:45:00,,53.41783449,-113.4492125,SUMMERSIDE,1.0,neighbourhood,2.5935,10d 06:00:00,D
7430.0_1_B1,32 St & 16A Ave NW,,20d 14:45:00,,53.44484975,-113.390003,LAUREL,1.0,neighbourhood,1.268,10d 06:00:00,D
8287.0_1_B1,32 Street - 17A Avenue,,20d 14:45:00,,53.44606634,-113.385804236,Laurel,1.0,neighbourhood,1.4495,10d 06:00:00,D
8382.0_1_B1,Tamarack Blvd - 28 Avenue,,20d 14:45:00,,53.459029552,-113.363658425,TAMARACK,1.0,neighbourhood,0.6795,10d 06:00:00,D
8442.0_1_B1,32 St & 14 Ave,,20d 14:45:00,,53.40568068,-113.47285490000002,Laurel,1.0,neighbourhood,0.248,10d 06:00:00,D
8443.0_1_B1,East of Crabapple Run SW from 4709 Crabapple Run SW to 4631 Crabapple Run SW,,20d 14:45:00,,53.40568068,-113.47285490000002,Summerside,1.0,neighbourhood,0.1695,10d 06:00:00,D
9146.0_1_B1,51 Avenue East of 34 Street,,20d 14:45:00,,53.4894329,-113.3920124,SOUTHEAST INDUSTRIAL,1.0,neighbourhood,0.4845,10d 06:00:00,D
9354.0_1_B1,98 AVE-CONNORS ROAD-99 ST,,20d 14:45:00,,53.53407858,-113.483941,Cloverdale,1.0,neighbourhood,1.1015,10d 06:00:00,D
2409.0_1_B1,98 ST/70-72 AVE + P.U.L. S/W 99ST&73AVE,,20d 14:45:00,,53.50761008,-113.4843723,HAZELDEAN,1.0,neighbourhood,0.795,10d 06:00:00,D
2687_1_B1,#300 BULYEA ROAD,,20d 14:45:00,,53.47339753,-113.574114,Bulyea Heights,1.0,neighbourhood,4.8375,10d 06:00:00,D
75_1_B1,09 AVE-111-113 ST,,20d 14:45:00,,53.43955434,-113.5223116,Twin Brooks,1.0,neighbourhood,0.2645,10d 06:00:00,D
152_1_B1,Ellerslie Rd (9 Ave. SW) N. & S. side - (119 St.) to SCHOOL,,20d 14:45:00,,53.42490752,-113.5327273,MacEwan,1.0,neighbourhood,0.9,10d 06:00:00,D
194_1_B1,FALCONER Road- # 1401 FALCONER ROAD,,20d 14:45:00,,53.46839614,-113.5912643,Falconer Heights,1.0,neighbourhood,0.198,10d 06:00:00,D
208_1_B1,#1003 Leger Boulevard & Rabbit Hill Road,,20d 14:45:00,,53.4595878,-113.5675726,Leger,1.0,neighbourhood,0.3355,10d 06:00:00,D
356_1_B1,29A AVE-104 ST,,20d 14:45:00,,53.46059016,-113.4965017,Ermineskin,1.0,neighbourhood,0.3265,10d 06:00:00,D
487_1_B1,1808 Haswell Way,,20d 14:45:00,,53.45113302,-113.5995119,Haddow,1.0,neighbourhood,0.331,10d 06:00:00,D
536_1_B1,9 Ave. - 110 St to 107 St.,,20d 14:45:00,,53.42521698,-113.5090275,Richford,1.0,neighbourhood,0.25,10d 06:00:00,D
559_1_B1,43 AVE-147A ST,,20d 14:45:00,,53.47916891,-113.5760812,Ramsey Heights,1.0,neighbourhood,0.1955,10d 06:00:00,D
649_1_B1,111 ST: WHITEMUD DRIVE to 51 AVE,,20d 14:45:00,,53.48532079,-113.5176727,Empire Park,1.0,neighbourhood,0.5705,10d 06:00:00,D
665_1_B1,E/S GATEWAY BLVD: 19 AVE - 15 AVE,,20d 14:45:00,,53.444490589,-113.49219465600001,South Edmonton Common,1.0,roadway,0.305,10d 06:00:00,D
691_1_B1,89 AVE-118 ST,,20d 14:45:00,,53.52514221,-113.53594950000002,Windsor Park,1.0,neighbourhood,0.4335,10d 06:00:00,D
761_1_B1,Rabbit Hill Road - #7005 South Terwilleger Drive,,20d 14:45:00,,53.43804279,-113.5716399,Terwilleger South,1.0,neighbourhood,0.468,10d 06:00:00,D
814_1_B1,43 AVE:111 - 122 ST,,20d 14:45:00,,53.47994354,-113.5290232,Royal Gardens,1.0,neighbourhood,1.1675,10d 06:00:00,D
909_1_B1,203 Carmichael CL-#1160 to #1074 Carter Crest Rd.,,20d 14:45:00,,53.46483969,-113.5767544,Carter Crest,1.0,neighbourhood,0.272,10d 06:00:00,D
950_1_B1,OGILVIE BLVD-OMAND DRIVE,,20d 14:45:00,,53.46343815,-113.5630866,Ogilvie Ridge,1.0,neighbourhood,0.6925,10d 06:00:00,D
982_1_B1,Rabbit Hill road to behind #229 Ockenden Placee,,20d 14:45:00,,53.46164111,-113.566618,Ogilvie Ridge,1.0,neighbourhood,0.4305,10d 06:00:00,D
1003_1_B1,1503 HASWELL CLOSE,,20d 14:45:00,,53.45033688,-113.5981467,Haddow,1.0,neighbourhood,0.294,10d 06:00:00,D
1016_1_B1,South side - CPR TRACKS - 111 ST,,20d 14:45:00,,53.481138124,-113.50743724899999,Rideau Park,1.0,roadway,1.1595,10d 06:00:00,D
1042_1_B1,from #484 MacEwan Road to #2733 Miles Place,,20d 14:45:00,,53.42625235,-113.5373578,MacEwan,1.0,neighbourhood,0.615,10d 06:00:00,D
1095_1_B1,South side - CPR TRACKS - Gateway Blvd South,,20d 14:45:00,,53.480068929,-113.494374941,Calgary Trail North,1.0,roadway,0.1735,10d 06:00:00,D
1149_1_B1,Calgry Trail South - 34 Ave. to 42 Ave.,,20d 14:45:00,,53.471574200000006,-113.4956654,Duggan,1.0,neighbourhood,1.591,10d 06:00:00,D
1150_1_B1,41A AVE - 123 ST,,20d 14:45:00,,53.48048827,-113.5481724,Aspen Gardens,1.0,neighbourhood,0.7975,10d 06:00:00,D
1183_1_B1,WESTBROOK DRIVE-124 ST,,20d 14:45:00,,53.462898,-113.54407340000002,Westbrook Estate,1.0,neighbourhood,0.38,10d 06:00:00,D
1494_1_B1,28-29 AVE-125-126 ST,,20d 14:45:00,,53.45891079,-113.5467675,Blue Quill Estates,1.0,neighbourhood,0.688,10d 06:00:00,D
1547_1_B1,3803-105 ST,,20d 14:45:00,,53.47341421,-113.5000821,Duggan,1.0,neighbourhood,0.95,10d 06:00:00,D
1555_1_B1,1084 Tory Road - #217 Tory Crescent to Rabbit Hill Rd..,,20d 14:45:00,,53.45237812,-113.5670903,Terwilleger TOWNE,1.0,neighbourhood,0.696,10d 06:00:00,D
1575_1_B1,BURTON ROAD-BUTTERWORTH CLOSE,,20d 14:45:00,,53.47870978,-113.5631236,Bulyea Heights,1.0,neighbourhood,1.08,10d 06:00:00,D
1663_1_B1,SADDLEBACK RD. 111 - 119 ST,,20d 14:45:00,,53.46118388,-113.5182582,Sweet Grass,1.0,neighbourhood,3.25215,10d 06:00:00,D
1691_1_B1,56 AVE-141-145 ST,,20d 14:45:00,,53.49349408,-113.5673686,Brookside,1.0,neighbourhood,0.395,10d 06:00:00,D
1711_1_B1,Windermere Dr. Windermere Blv. - 67 Windermere Dr walkway & from 67 Windemere Drive to 403 - 181 St,,20d 14:45:00,,53.43508963,-113.6325826,Windermere South,1.0,neighbourhood,0.3765,10d 06:00:00,D
1757_1_B1,403 REEVES CRESENT-RIVERBEND ROAD,,20d 14:45:00,,53.47366247,-113.58920259999998,Rhatigan Ridge,1.0,neighbourhood,0.479,10d 06:00:00,D
1788_1_B1,144 ST-53-60 AVE,,20d 14:45:00,,53.49467404,-113.5709562,Brookside,1.0,neighbourhood,0.743,10d 06:00:00,D
1805_1_B1,Terwilleger Drive: Rabbit Hill Road to 40 Ave.,,20d 14:45:00,,53.47225564,-113.5782594,Bulyea Heights,1.0,roadway,1.0765,10d 06:00:00,D
1816_1_B1,147 ST-45-51 AVE,,20d 14:45:00,,53.48626437,-113.5731096,Ramsey Heights,1.0,neighbourhood,0.2815,10d 06:00:00,D
1831_1_B1,125 ST-62 AVE,,20d 14:45:00,,53.50102494,-113.5538245,Grandview Heights,1.0,neighbourhood,0.438,10d 06:00:00,D
1858_1_B1,58 AVE-WHITEMUD DRIVE-BRANDER DRIVE,,20d 14:45:00,,53.49595387,-113.5786278,Brander Gardens,1.0,neighbourhood,0.3075,10d 06:00:00,D
1871_1_B1,BULYEA ROAD-#900 BURLEY DRIVE,,20d 14:45:00,,53.47207201,-113.5684263,Bulyea Heights,1.0,neighbourhood,0.267,10d 06:00:00,D
1904_1_B1,West side 111 ST: 40 AVE - WHITEMUD DRIVE,,20d 14:45:00,,53.476950065,-113.516986961,Royal Gardens,1.0,roadway,0.1965,10d 06:00:00,D
1909_1_B1,Rabbit Hill rd. - MacTaggart Drive/Rabbit Hill Rd: 23 AVE - TERWILLEGAR BLVD,,20d 14:45:00,,53.4473819,-113.5655477,MacTaggert/McGrath,1.0,neighbourhood,0.412,10d 06:00:00,D
1917_1_B1,HEATH ROAD & RIVERBEND ROAD,,20d 14:45:00,,53.46096072,-113.5969005,Haddow,1.0,neighbourhood,0.5945,10d 06:00:00,D
1919_1_B1,122 st - Cambell Bridge,,20d 14:45:00,,53.50413648,-113.5460037,River Valley Whitemud,1.0,neighbourhood,0.95,10d 06:00:00,D
1951_1_B1,(#1510)119 St & Twin Brooks Close,,20d 14:45:00,,53.44964893,-113.5379768,Twin Brooks,1.0,neighbourhood,1.1955,10d 06:00:00,D
1956_1_B1,29 Avenue - 119 St. to 126 Street,,20d 14:45:00,,53.46157156,-113.54229879999998,Blue Quill Estates,1.0,neighbourhood,0.8,10d 06:00:00,D
1990_1_B1,119 ST-WESTBROOK DRIVE-23AVE,,20d 14:45:00,,53.46759644,-113.5038615,Blue Quill,1.0,roadway,0.6205,10d 06:00:00,D
1995_1_B1,358 HEATH ROAD - DRY POND,,20d 14:45:00,,53.45735429999999,-113.5977432,Haddow,1.0,neighbourhood,0.3765,10d 06:00:00,D
1997_1_B1,N/Center/S side 34 Ave.: 111St to Calgary Trail,,20d 14:45:00,,53.46689691,-113.5068298,Steinhauer/Duggan,1.0,roadway,0.61535,10d 06:00:00,D
2009_1_B1,15515-58 AVE,,20d 14:45:00,,53.49623875,-113.5877917,Brander Gardens,1.0,neighbourhood,0.1915,10d 06:00:00,D
2032_1_B1,Ellerslie Road East of 111 St,,20d 14:45:00,,53.42439209,-113.5110578,Blackmud Creek,1.0,neighbourhood,0.4615,10d 06:00:00,D
2074_1_B1,14141 - Fox Drive,,20d 14:45:00,,53.50080356,-113.5631143,River Valley Whitemud,1.0,neighbourhood,1.644,10d 06:00:00,D
2087_1_B1,Calgary Trail W/S: 31 Ave - 34 Ave,,20d 14:45:00,,53.46581367100001,-113.49622648399999,CALGARY TRAIL SOUTH,1.0,roadway,1.2755,10d 06:00:00,D
2106_1_B1,Gateway Boulevard to 102 St - 19 Ave.to 12 Ave,,20d 14:45:00,,53.46126963,-113.4918437,South Edmonton Common,1.0,roadway,0.375,10d 06:00:00,D
2163_1_B1,9 Ave. - 110 St to 107 St.,,20d 14:45:00,,53.4249641,-113.5076322,Richford,1.0,neighbourhood,0.25,10d 06:00:00,D
2170_1_B1,Rutherford Rd & 16ave SW,,20d 14:45:00,,53.41853583,-113.5296777,Rutherford,1.0,neighbourhood,0.348,10d 06:00:00,D
2183_1_B1,51 AVE ALLERD WAY - 110 ST,,20d 14:45:00,,53.48935209,-113.4990454,Pleasantview,1.0,neighbourhood,0.5045,10d 06:00:00,D
2184_1_B1,23 AVE-111-119 ST,,20d 14:45:00,,53.4541648,-113.5252887,Blue Quill,1.0,roadway,1.5,10d 06:00:00,D
2247_1_B1,9B AVE/116-119 ST,,20d 14:45:00,,53.43956223,-113.5365761,Twin Brooks,1.0,neighbourhood,0.1725,10d 06:00:00,D
2251_1_B1,"RIVERBEND ROAD-WEST TO RAVINE, West end of pipeline to Anthony Henday Bridge",,20d 14:45:00,,53.46169964,-113.6004013,Henderson,1.0,neighbourhood,1.3775,10d 06:00:00,D
2256_1_B1,Terwilleger Drive - BULYEA RD - 558 BUCHANAN RD,,20d 14:45:00,,53.4675247,-113.5769858,Bulyea Heights,1.0,roadway,0.279,10d 06:00:00,D
2324_1_B1,OGILVIE BOULEVARD-OSLAND DRIVE,,20d 14:45:00,,53.46295301,-113.5607303,Ogilvie Ridge,1.0,neighbourhood,1.175,10d 06:00:00,D
2346_1_B1,10935 - 6 AVE SW & 8 Ave. - 108 St. SW,,20d 14:45:00,,53.42646119,-113.5086368,Richford,1.0,neighbourhood,0.344,10d 06:00:00,D
2361_1_B1,Whitemud Drive - Fox Drive,,20d 14:45:00,,53.50331082,-113.5661867,River Valley Whitemud,1.0,neighbourhood,2.4452,10d 06:00:00,D
2370_1_B1,119 St: Twin Brooks Way - 9B Ave,,20d 14:45:00,,53.44282737,-113.5407779,Twin Brooks,1.0,neighbourhood,1.0,10d 06:00:00,D
2408_1_B1,"111 ST-23 Ave. to Saddleback Road (29A Ave.), Saddlebak Rd.",,20d 14:45:00,,53.45719948,-113.5169395,Blue Quill/Ermineskin,1.0,roadway,1.0775,10d 06:00:00,D
2414_1_B1,HENDERSON ST-E OF HEPBURN AVE,,20d 14:45:00,,53.4681872,-113.59682,Henderson,1.0,neighbourhood,2.0605,10d 06:00:00,D
2502_1_B1,39A AVE - ASPEN DRIVE WEST,,20d 14:45:00,,53.47479387,-113.5516172,Aspen Gardens,1.0,neighbourhood,0.22,10d 06:00:00,D
2531_1_B1,1650 Melrose Place,,20d 14:45:00,,53.4319483,-113.5318355,MacEwan,1.0,neighbourhood,0.4,10d 06:00:00,D
2537_1_B1,47 AVE-52B AVE,,20d 14:45:00,,53.48655979,-113.5521502,Lansdowne,1.0,neighbourhood,0.639,10d 06:00:00,D
2559_1_B1,111 ST: 40 AVE to WHITEMUD DRIVE,,20d 14:45:00,,53.47994832,-113.5154949,Rideau Park,1.0,roadway,1.5335,10d 06:00:00,D
2567_1_B1,45 Ave. to 40 Ave. East of 147 St.,,20d 14:45:00,,53.48066572,-113.5729237,Ramsey Heights,1.0,roadway,1.075,10d 06:00:00,D
2572_1_B1,ADJACENT/BEHIND #729 BLACKWOOD CR.,,20d 14:45:00,,53.42905014,-113.5005662,Blackburne,1.0,neighbourhood,0.5,10d 06:00:00,D
2604_1_B1,High Level Bridge to Pumping Station,,20d 14:45:00,,53.52840712,-113.5161759,RiverValley Walterdale,1.0,neighbourhood,0.29600000000000004,10d 06:00:00,D
2635_1_B1,Windermere Blvd & Watson Landing,,20d 14:45:00,,53.43809452,-113.626929,Windermere,1.0,neighbourhood,0.7385,10d 06:00:00,D
2663_1_B1,156 St. to Riverbend Road,,20d 14:45:00,,53.46168881,-113.5921063,Falconer Heights,1.0,neighbourhood,0.5,10d 06:00:00,D
2724_1_B1,12505/06 - Kieler Road,,20d 14:45:00,,53.50571845,-113.55016609999998,River Valley Whitemud,1.0,neighbourhood,2.015,10d 06:00:00,D
2779_1_B1,34 AVE 111 - 119 ST,,20d 14:45:00,,53.46700039,-113.52825459999998,Greenfield,1.0,roadway,1.0368,10d 06:00:00,D
2783_1_B1,1331& 1333 RUTHERFORD ROAD,,20d 14:45:00,,53.42004531,-113.5343542,Rutherford,1.0,neighbourhood,1.4,10d 06:00:00,D
2826_1_B1,1697 Toane WYND,,20d 14:45:00,,53.44666423,-113.5880112,Terwilleger TOWNE,1.0,neighbourhood,0.5,10d 06:00:00,D
2827_1_B1,Hayworth Crescent to Hudson Boulevard/Rabbit Hill Road - Trans Alta R.O.W. to Hodgson Blv.,,20d 14:45:00,,53.46066550000001,-113.5639836,Hodgson,1.0,neighbourhood,0.2725,10d 06:00:00,D
2835_1_B1,Ellerslie Rd (9 Ave. SW) N. & Center - SCHOOL to 111 Street,,20d 14:45:00,,53.42502398,-113.5198188,MacEwan,1.0,neighbourhood,0.2,10d 06:00:00,D
2875_1_B1,504 HODGSON ROAD & HODGSON BOULEVARD,,20d 14:45:00,,53.46002767,-113.557942,Hodgson,1.0,neighbourhood,0.2585,10d 06:00:00,D
2997_1_B1,55 AVE-143 ST,,20d 14:45:00,,53.49160219,-113.5693168,Brookside,1.0,neighbourhood,1.577,10d 06:00:00,D
2998_1_B1,5803-148 ST,,20d 14:45:00,,53.49441798,-113.5738646,Brander Gardens,1.0,neighbourhood,0.298,10d 06:00:00,D
3003_1_B1,45 AVE-132 ST,,20d 14:45:00,,53.48413627,-113.558145,Whitemud Creek Ravine North,1.0,neighbourhood,0.5835,10d 06:00:00,D
3077_1_B1,7085 South Terwilleger Drive,,20d 14:45:00,,53.44033541,-113.5719223,Terwilleger South,1.0,neighbourhood,0.74,10d 06:00:00,D
3249_1_B1,W/S & C 111 ST: 23 AVE - BRIDGE (RAVINE),,20d 14:45:00,,53.447934038999996,-113.516023976,BLACKMUD CREEK RAVINE,1.0,roadway,0.5455,10d 06:00:00,D
3339_1_B1,111 ST - 40 AVE - 34AVE,,20d 14:45:00,,53.469738256999996,-113.51705662799999,GREENFIELD,1.0,roadway,0.1715,10d 06:00:00,D
3350_1_B1,111 ST: BRIDGE (RAVINE) - South to 9 AVE & bus stop,,20d 14:45:00,,53.44303232,-113.5176947,Twin Brooks,1.0,roadway,0.7785,10d 06:00:00,D
3371_1_B1,111 ST - 34 AVE - 29A AVE/Saddleback RD,,20d 14:45:00,,53.464060026000006,-113.517121623,Sweet Grass,1.0,roadway,1.048,10d 06:00:00,D
3378_1_B1,2007 - Leger Road,,20d 14:45:00,,53.45546943,-113.5804006,Leger,1.0,neighbourhood,0.7615,10d 06:00:00,D
3444_1_B1,Tory Rd. - Tory Gate to Behind #2431 Tegler Green,,20d 14:45:00,,53.45057907,-113.5716099,Terwilleger TOWNE,1.0,neighbourhood,1.15,10d 06:00:00,D
