index,Unnamed: 0,Id,job-id,type,name,address,latitude,longitude,service-duration,start-time,end-time,quantity,required-skills,raw-id,day,Level,priority,cluster
1174,1195,1552.0_0_B1,,D,Henderson,648 HENDERSON ST - 715 HETU LANE,53.46921579999999,-113.5994337,0.06,0d 06:00:00,9d 14:45:00,1,neighbourhood,1552,,B1,10,78
1175,1196,1553.0_0_B1,,D,Henderson,NEXT TO #808 HEPBURN AVE,53.46838843,-113.5994591,0.0766666656,0d 06:00:00,9d 14:45:00,1,neighbourhood,1553,,B1,10,55
1178,1199,1558.0_0_B1,,D,Brander Gardens,64 AVE-150 ST,53.4976314,-113.57964,0.11333333279999999,0d 06:00:00,9d 14:45:00,1,neighbourhood,1558,,B1,10,55
1179,1200,1569.0_0_B1,,D,Blue Quill,29 AVE-118 ST,53.46114379,-113.5376483,0.053333332799999994,0d 06:00:00,9d 14:45:00,1,neighbourhood,1569,,B1,10,47
1181,1202,1573.0_0_B1,,D,Twin Brooks,112B ST-8 AVE,53.43761916,-113.52318340000001,0.053333332799999994,0d 06:00:00,9d 14:45:00,1,neighbourhood,1573,,B1,10,57
1182,1203,1574.0_0_B1,,D,Twin Brooks,#803-116 ST,53.4369637,-113.5328706,0.053333332799999994,0d 06:00:00,9d 14:45:00,1,neighbourhood,1574,,B1,10,60
1188,1209,1584.0_0_B1,,D,Rideau Park,42 AVE-107A ST,53.47877903,-113.50925249999999,0.1433333328,0d 06:00:00,9d 14:45:00,1,neighbourhood,1584,,B1,10,65
1190,1211,1586.0_0_B1,,D,Windsor Park,118 ST-UNIVERSITY AVE-84 AVE,53.51914012,-113.53460929999999,0.1000000008,0d 06:00:00,9d 14:45:00,1,neighbourhood,1586,,B1,10,65
1195,1216,1629.0_0_B1,,D,Windsor Park,90A AVE-117 ST,53.52582983,-113.5326362,0.0766666656,0d 06:00:00,9d 14:45:00,1,neighbourhood,1629,,B1,10,64
1196,1217,1630.0_0_B1,,D,Windsor Park,91 AVE-120 ST,53.52742809,-113.5363244,0.13999999919999997,0d 06:00:00,9d 14:45:00,1,neighbourhood,1630,,B1,10,73
1197,1218,1633.0_0_B1,,D,Queen Alexandra,UNIVERSITY AVE-106 ST,53.51258752,-113.50447790000001,0.1099999992,0d 06:00:00,9d 14:45:00,1,neighbourhood,1633,,B1,10,72
1198,1219,1634.0_0_B1,,D,Belgravia,78 AVE-119 ST,53.51424547,-113.5355121,0.0666666672,0d 06:00:00,9d 14:45:00,1,neighbourhood,1634,,B1,10,72
1199,1220,1635.0_0_B1,,D,Belgravia,76 AVE-115 ST,53.51250531,-113.5287588,0.0633333336,0d 06:00:00,9d 14:45:00,1,neighbourhood,1635,,B1,10,67
1202,1223,1638.0_0_B1,,D,Windsor Park,86 AVE-118 ST,53.52187389,-113.53471929999999,0.1533333336,0d 06:00:00,9d 14:45:00,1,neighbourhood,1638,,B1,10,61
1208,1229,1668.0_0_B1,,D,Blue Quill Estates,#43 BLUE QUILL CRESCENT,53.46077611,-113.5398996,0.03,0d 06:00:00,9d 14:45:00,1,neighbourhood,1668,,B1,10,61
1211,1232,1677.0_0_B1,,D,Rhatigan Ridge,#476 Romaniuk Rd. to #412 Rooney Cr.,53.47829628,-113.5980875,0.11333333279999999,0d 06:00:00,9d 14:45:00,1,neighbourhood,1677,,B1,10,73
1212,1233,1682.0_0_B1,,D,Twin Brooks,1123-116 ST,53.44306248,-113.53477099999999,0.040000000800000005,0d 06:00:00,9d 14:45:00,1,neighbourhood,1682,,B1,10,60
1213,1234,1690.0_0_B1,,D,Steinhauer,33-33A AVE-107A-108 ST,53.46602925,-113.5083733,0.12,0d 06:00:00,9d 14:45:00,1,neighbourhood,1690,,B1,10,47
1217,1238,1695.0_0_B1,,D,Bulyea Heights,#301 Bulyea Rd. - #622 Butchart Wynd to #728 Burley Dr.,53.47216984,-113.5694037,0.12,0d 06:00:00,9d 14:45:00,1,neighbourhood,1695,,B1,10,76
1218,1239,1706.0_0_B1,,D,Blue Quill Estates,#21 BLUE QUILL CRESCENT,53.4596741,-113.5393229,0.04999999919999999,0d 06:00:00,9d 14:45:00,1,neighbourhood,1706,,B1,10,75
1219,1240,1707.0_0_B1,,D,Blue Quill Estates,2831-123 ST,53.45999034,-113.54093130000001,0.0466666656,0d 06:00:00,9d 14:45:00,1,neighbourhood,1707,,B1,10,82
1220,1241,1708.0_0_B1,,D,Blue Quill Estates,124A ST-28A-29 AVE,53.45964155,-113.54366529999999,0.11333333279999999,0d 06:00:00,9d 14:45:00,1,neighbourhood,1708,,B1,10,60
1223,1244,1716.0_0_B1,,D,Haddow,#819 Haliburton Court to #1683 Hector Road,53.45440327,-113.59949109999998,0.1099999992,0d 06:00:00,9d 14:45:00,1,neighbourhood,1716,,B1,10,60
1224,1245,1721.0_0_B1,,D,Blackmud Creek,#1622 Blackmore Court -#1743 Bowness Wynd,53.41801598,-113.50612079999999,0.0966666672,0d 06:00:00,9d 14:45:00,1,neighbourhood,1721,,B1,10,60
1225,1246,1723.0_0_B1,,D,Blackmud Creek,Between #1080 & #1082 Barnes Way,53.42411485,-113.5131672,0.09,0d 06:00:00,9d 14:45:00,1,neighbourhood,1723,,B1,10,83
1226,1247,1743.0_0_B1,,D,Bulyea Heights,#448 BURTON ROAD,53.47738113,-113.571344,0.0366666672,0d 06:00:00,9d 14:45:00,1,neighbourhood,1743,,B1,10,70
1230,1251,1761.0_0_B1,,D,Duggan,10931-34A AVE,53.46685282,-113.51155530000001,0.08333333279999999,0d 06:00:00,9d 14:45:00,1,neighbourhood,1761,,B1,10,70
1231,1252,1762.0_0_B1,,D,Steinhauer,33A AVE-108 ST,53.46640219,-113.50943410000001,0.04999999919999999,0d 06:00:00,9d 14:45:00,1,neighbourhood,1762,,B1,10,66
1233,1254,1770.0_0_B1,,D,MacEwan,Btw.#1744 & #1740 Melrose Crescent,53.43182485,-113.53373959999999,0.0466666656,0d 06:00:00,9d 14:45:00,1,neighbourhood,1770,,B1,10,75
1234,1255,1772.0_0_B1,,D,Terwilleger South,Btw. #7464 & 7463 Singer Landing,53.4390337,-113.57164679999998,0.0433333344,0d 06:00:00,9d 14:45:00,1,neighbourhood,1772,,B1,10,75
1240,1261,1799.0_0_B1,,D,Twin Brooks,10 Ave. - 110A ST,53.44035045,-113.51542169999999,0.0333333336,0d 06:00:00,9d 14:45:00,1,neighbourhood,1799,,B1,10,74
1241,1262,1804.0_0_B1,,D,Falconer Heights,Btw. #1655 &#1659 Forbes Way,53.46852206,-113.590567,0.056666666399999996,0d 06:00:00,9d 14:45:00,1,neighbourhood,1804,,B1,10,79
1245,1266,1846.0_0_B1,,D,Steinhauer,33A AVE-107 ST,53.46710897,-113.5047182,0.0633333336,0d 06:00:00,9d 14:45:00,1,neighbourhood,1846,,B1,10,56
1256,1277,1913.0_0_B1,,D,Twin Brooks,#504-TWIN BROOKS BAY,53.44234378,-113.5295106,0.0633333336,0d 06:00:00,9d 14:45:00,1,neighbourhood,1913,,B1,10,47
1257,1278,1916.0_0_B1,,D,Ermineskin,28A AVE-105 ST,53.45936018,-113.5001615,0.06,0d 06:00:00,9d 14:45:00,1,neighbourhood,1916,,B1,10,75
1271,1292,1960.0_0_B1,,D,Rhatigan Ridge,Riddle St. to across from #712 Romaniuk Rd.,53.47997296,-113.5906176,0.06,0d 06:00:00,9d 14:45:00,1,neighbourhood,1960,,B1,10,76
1273,1294,1969.0_0_B1,,D,Sweet Grass,34 AVE-118 ST,53.46701065,-113.537944,0.053333332799999994,0d 06:00:00,9d 14:45:00,1,neighbourhood,1969,,B1,10,88
1274,1295,1974.0_0_B1,,D,Rhatigan Ridge,Btw. #661 & #659 ROMANIUK ROAD,53.47576794,-113.595676,0.0233333328,0d 06:00:00,9d 14:45:00,1,neighbourhood,1974,,B1,10,47
1282,1303,2004.0_0_B1,,D,Steinhauer,32 AVE-110A ST,53.46393297,-113.5148367,0.06,0d 06:00:00,9d 14:45:00,1,neighbourhood,2004,,B1,10,60
1288,1309,2031.0_0_B1,,D,Haddow,Btw. #1753 & #1755 Haswell Cove,53.45224164,-113.6013752,0.0866666664,0d 06:00:00,9d 14:45:00,1,neighbourhood,2031,,B1,10,47
1291,1312,2035.0_0_B1,,D,Rhatigan Ridge,Btw. #826 & #824 REID PLACE,53.47229349,-113.59299329999999,0.0433333344,0d 06:00:00,9d 14:45:00,1,neighbourhood,2035,,B1,10,78
1294,1315,2060.0_0_B1,,D,MacTaggert,# 3551 MaClay Crescent to #6143 Maynard Crescent,53.44303491,-113.56456670000001,0.11666666640000001,0d 06:00:00,9d 14:45:00,1,neighbourhood,2060,,B1,10,83
1295,1316,2061.0_0_B1,,D,Leger,Btw. #1143 & #1139 Lincoln Crescent,53.45442942,-113.5686487,0.03,0d 06:00:00,9d 14:45:00,1,neighbourhood,2061,,B1,10,47
1303,1324,2130.0_0_B1,,D,Terwilleger South,Btw. #1256 & #1251 Tredger Court to Rabbit Hill Road,53.44331519,-113.566122,0.040000000800000005,0d 06:00:00,9d 14:45:00,1,neighbourhood,2130,,B1,10,84
1304,1325,2134.0_0_B1,,D,Terwilleger TOWNE,BTWN 2470 & 2473 TEGLER GREEN,53.571041,-113.54204070000002,0.0166666656,0d 06:00:00,9d 14:45:00,1,neighbourhood,2134,,B1,10,58
1323,1344,2206.0_0_B1,,D,Blackburne,BESIDE #715 BLACKWOOD CRESCENT,53.43045794,-113.503433,0.0733333344,0d 06:00:00,9d 14:45:00,1,neighbourhood,2206,,B1,10,84
1324,1345,2207.0_0_B1,,D,Blackburne,#368 Blackburne Drive East to #1046 Blackburne Drive Close,53.43139559,-113.49726229999999,0.09,0d 06:00:00,9d 14:45:00,1,neighbourhood,2207,,B1,10,72
1325,1346,2208.0_0_B1,,D,Blackburne,#403 BLACKBURNE DRIVE EAST,53.43203834,-113.49880159999998,0.053333332799999994,0d 06:00:00,9d 14:45:00,1,neighbourhood,2208,,B1,10,56
1326,1347,2209.0_0_B1,,D,Blackburne,Behind # 425 BLACKBURNE DRIVE EAST,53.43141066,-113.5003588,0.053333332799999994,0d 06:00:00,9d 14:45:00,1,neighbourhood,2209,,B1,10,94
1327,1348,2210.0_0_B1,,D,Blackburne,Btw. #837 & #835 BLACKLOCK WAY,53.43323506,-113.5023265,0.0366666672,0d 06:00:00,9d 14:45:00,1,neighbourhood,2210,,B1,10,94
1328,1349,2237.0_0_B1,,D,Bulyea Heights,#527 BURTON CLOSE - #246 BURTON ROAD,53.47661456,-113.56943600000001,0.09,0d 06:00:00,9d 14:45:00,1,neighbourhood,2237,,B1,10,94
1329,1350,2239.0_0_B1,,D,Bulyea Heights,730 BUTTERWORTH DRIVE,53.47725876,-113.56225819999999,0.0766666656,0d 06:00:00,9d 14:45:00,1,neighbourhood,2239,,B1,10,94
1330,1351,2245.0_0_B1,,D,Twin Brooks,#853 Twin Brooks Close,53.44683595,-113.5439631,0.1466666664,0d 06:00:00,9d 14:45:00,1,neighbourhood,2245,,B1,10,94
1340,1361,2297.0_0_B1,,D,Rhatigan Ridge,Rhatigan Rd. West - #458 Ronning St. to #429 Ronning St.,53.47510099,-113.59106059999999,0.1566666672,0d 06:00:00,9d 14:45:00,1,neighbourhood,2297,,B1,10,66
1341,1362,2298.0_0_B1,,D,Rhatigan Ridge,RIVERBEND ROAD-REEVES GATE,53.474439399999994,-113.59025190000001,0.0433333344,0d 06:00:00,9d 14:45:00,1,neighbourhood,2298,,B1,10,66
1342,1363,2308.0_0_B1,,D,Rhatigan Ridge,Btw. # 368 & #366 Rehwinkle Close,53.47177328,-113.5822122,0.056666666399999996,0d 06:00:00,9d 14:45:00,1,neighbourhood,2308,,B1,10,71
1349,1370,2314.0_0_B1,,D,Ramsey Heights,RIVERBEND ROAD-46 AVE-148 ST,53.48454129,-113.5777511,0.10666666559999999,0d 06:00:00,9d 14:45:00,1,neighbourhood,2314,,B1,10,47
1352,1373,2325.0_0_B1,,D,Ramsey Heights,RIVERBEND ROAD-47 AVE-151 ST,53.48581362,-113.57854170000002,0.0733333344,0d 06:00:00,9d 14:45:00,1,neighbourhood,2325,,B1,10,47
1353,1374,2326.0_0_B1,,D,Ramsey Heights,RIVERBEND ROAD-47 AVE-148ST,53.48595967,-113.5772999,0.06,0d 06:00:00,9d 14:45:00,1,neighbourhood,2326,,B1,10,47
1354,1375,2328.0_0_B1,,D,Terwilleger TOWNE,BTWN #249 & #251 Tory Cr.,53.45346131,-113.57308770000002,0.040000000800000005,0d 06:00:00,9d 14:45:00,1,neighbourhood,2328,,B1,10,57
1358,1379,2345.0_0_B1,,D,Richford,BETWEEN 10703 & 10704 - 6 AVE SW,53.42703313,-113.5047811,0.04999999919999999,0d 06:00:00,9d 14:45:00,1,neighbourhood,2345,,B1,10,57
1361,1382,2348.0_0_B1,,D,Ogilvie Ridge,#331 OSLAND PLACE,53.46220311,-113.55879569999999,0.11333333279999999,0d 06:00:00,9d 14:45:00,1,neighbourhood,2348,,B1,10,57
1362,1383,2349.0_0_B1,,D,Leger,West of Rabbit Hill Road,53.45684993,-113.56648349999999,0.03,0d 06:00:00,9d 14:45:00,1,neighbourhood,2349,,B1,10,58
1368,1389,2364.0_0_B1,,D,Haddow,Btw. 520 & 524 Hunters Green,53.45409074,-113.5937239,0.053333332799999994,0d 06:00:00,9d 14:45:00,1,neighbourhood,2364,,B1,10,77
1370,1391,2371.0_0_B1,,D,Twin Brooks,"13 AVE - 118A ST (50"" mower)",53.44535819,-113.54001640000001,0.053333332799999994,0d 06:00:00,9d 14:45:00,1,neighbourhood,2371,,B1,10,62
1371,1392,2372.0_0_B1,,D,Twin Brooks,#135-TWIN BROOKS COVE,53.43984222,-113.53029550000001,0.0633333336,0d 06:00:00,9d 14:45:00,1,neighbourhood,2372,,B1,10,58
1373,1394,2401.0_0_B1,,D,MacEwan,Various MacEwan,53.43222095,-113.52680459999999,0.010000000799999999,0d 06:00:00,9d 14:45:00,1,neighbourhood,2401,,B1,10,83
1375,1396,2403.0_0_B1,,D,Haddow,Riverbend Road - Trans Alta Right of Way to Heath Road,53.46109208,-113.5943024,0.0766666656,0d 06:00:00,9d 14:45:00,1,roadway,2403,,B1,10,57
1380,1401,2427.0_0_B1,,D,Rhatigan Ridge,Btw. #76 & #78 REHWINKLE ROAD,53.47205859,-113.58420659999999,0.0633333336,0d 06:00:00,9d 14:45:00,1,neighbourhood,2427,,B1,10,71
1384,1405,2432.0_0_B1,,D,Rhatigan Ridge,RIVERBEND ROAD to 150 st. - 39 AVE.,53.47729926,-113.58256680000001,0.0366666672,0d 06:00:00,9d 14:45:00,1,neighbourhood,2432,,B1,10,65
1385,1406,2433.0_0_B1,,D,Ramsey Heights,41 AVE-149 ST,53.47831797,-113.58112369999999,0.07000000079999999,0d 06:00:00,9d 14:45:00,1,neighbourhood,2433,,B1,10,85
1387,1408,2457.0_0_B1,,D,Ramsey Heights,RIVERBEND ROAD-48 AVE-151 ST,53.48675173,-113.57841090000002,0.0633333336,0d 06:00:00,9d 14:45:00,1,neighbourhood,2457,,B1,10,83
1388,1409,2458.0_0_B1,,D,Blackburne,#41 Blakburne Drive West to #91 Blackburne Drive West,53.43086647,-113.5104733,0.040000000800000005,0d 06:00:00,9d 14:45:00,1,neighbourhood,2458,,B1,10,47
1389,1410,2476.0_0_B1,,D,Leger,#1247 Latta Crescent to #1861 Lemieux Close,53.45769933,-113.57272749999998,0.040000000800000005,0d 06:00:00,9d 14:45:00,1,neighbourhood,2476,,B1,10,47
1390,1411,2486.0_0_B1,,D,Steinhauer,33 AVE-105A ST,53.46711652,-113.50360409999999,0.056666666399999996,0d 06:00:00,9d 14:45:00,1,neighbourhood,2486,,B1,10,57
1392,1413,2494.0_0_B1,,D,Duggan,34A AVE-110 ST,53.46655639,-113.5144368,0.040000000800000005,0d 06:00:00,9d 14:45:00,1,neighbourhood,2494,,B1,10,57
1393,1414,2495.0_0_B1,,D,Rideau Park,41 AVE-107A ST,53.47760857,-113.5095938,0.0733333344,0d 06:00:00,9d 14:45:00,1,neighbourhood,2495,,B1,10,94
1396,1417,2504.0_0_B1,,D,Terwilleger TOWNE,BETWEEN 1536 & 1537 THOROGOOD CLOSE,53.44572733,-113.56609070000002,0.0366666672,0d 06:00:00,9d 14:45:00,1,neighbourhood,2504,,B1,10,58
1397,1418,2505.0_0_B1,,D,Terwilleger TOWNE,Btw. 927 Thompson Place to 1428 Thorogood Lane,53.44696747,-113.5660862,0.1366666656,0d 06:00:00,9d 14:45:00,1,neighbourhood,2505,,B1,10,75
1400,1421,2518.0_0_B1,,D,Rutherford,Btw. #1272 & #1274 Rutherford Road,53.42289898,-113.53304750000001,0.08333333279999999,0d 06:00:00,9d 14:45:00,1,neighbourhood,2518,,B1,10,75
1401,1422,2520.0_0_B1,,D,MacEwan,Btw. #1254 & #1258McAllister Way,53.43094426,-113.5288545,0.0233333328,0d 06:00:00,9d 14:45:00,1,neighbourhood,2520,,B1,10,64
1402,1423,2521.0_0_B1,,D,MacEwan,Btw. #1663 & #1657 Melrose Place,53.43146835,-113.52966599999999,0.026666666399999997,0d 06:00:00,9d 14:45:00,1,neighbourhood,2521,,B1,10,84
1403,1424,2530.0_0_B1,,D,MacEwan,Btw. #1654 & #1646 Melrose Place,53.43176569,-113.5302426,0.0433333344,0d 06:00:00,9d 14:45:00,1,neighbourhood,2530,,B1,10,84
1405,1426,2532.0_0_B1,,D,Richford,BTW #731 - 107A ST. SW & #10703 - 8 AVE. SW,53.42531941,-113.5047646,0.0666666672,0d 06:00:00,9d 14:45:00,1,neighbourhood,2532,,B1,10,52
1409,1430,2566.0_0_B1,,D,Blackburne,Btw. #911 & #915 BLACKET WYND,53.43110016,-113.5071706,0.10666666559999999,0d 06:00:00,9d 14:45:00,1,neighbourhood,2566,,B1,10,85
1412,1433,2569.0_0_B1,,D,Skyrattler,22A AVE-111A ST,53.45344329,-113.5175838,0.11333333279999999,0d 06:00:00,9d 14:45:00,1,roadway,2569,,B1,10,74
1414,1435,2571.0_0_B1,,D,Blackburne,#189 BLACKBURNE Drive West (behind 171 to 189),53.42890291,-113.4976774,0.0433333344,0d 06:00:00,9d 14:45:00,1,neighbourhood,2571,,B1,10,74
1416,1437,2579.0_0_B1,,D,Ramsey Heights,40 AVE-147A ST,53.47741361,-113.57745800000001,0.0633333336,0d 06:00:00,9d 14:45:00,1,neighbourhood,2579,,B1,10,77
1417,1438,2580.0_0_B1,,D,Rhatigan Ridge,Btw. #435 & #433 ROONEY CRESENT,53.47629227,-113.5972993,0.0166666656,0d 06:00:00,9d 14:45:00,1,neighbourhood,2580,,B1,10,94
1418,1439,2582.0_0_B1,,D,Bulyea Heights,#624 BUTCHART WYND TO #444 BUTCHART DR,53.47371089,-113.5644043,0.026666666399999997,0d 06:00:00,9d 14:45:00,1,neighbourhood,2582,,B1,10,56
1419,1440,2583.0_0_B1,,D,Hodgson,BTWN 963 & 967 HOLLINGSWORTH BEND,53.46113518,-113.55540570000001,0.0366666672,0d 06:00:00,9d 14:45:00,1,neighbourhood,2583,,B1,10,94
1420,1441,2584.0_0_B1,,D,Hodgson,BTWN 997 & 998 HOLLINGSWORTH BEND,53.46088366,-113.55883429999999,0.040000000800000005,0d 06:00:00,9d 14:45:00,1,neighbourhood,2584,,B1,10,57
1421,1442,2585.0_0_B1,,D,Hodgson,#1857 Holman Cr. To Rabbit Hill Rd.,53.45609851,-113.5649587,0.0666666672,0d 06:00:00,9d 14:45:00,1,neighbourhood,2585,,B1,10,47
1422,1443,2586.0_0_B1,,D,Terwilleger TOWNE,Tory Gate - Tory Rd. to Rabbit Hill Rd.,53.45083258,-113.5666506,0.1566666672,0d 06:00:00,9d 14:45:00,1,neighbourhood,2586,,B1,10,66
1426,1447,2631.0_0_B1,,D,Keheewin,BEARSPAW DRIVE WEST/16-19 AVE,53.44751444,-113.51242179999998,0.12,0d 06:00:00,9d 14:45:00,1,neighbourhood,2631,,B1,10,69
1431,1452,2686.0_0_B1,,D,Twin Brooks,#1330 - 119B St,53.44592659,-113.5436499,0.0866666664,0d 06:00:00,9d 14:45:00,1,neighbourhood,2686,,B1,10,69
1433,1454,2715.0_0_B1,,D,Twin Brooks,11016-10 AVE,53.44236602,-113.51253090000002,0.026666666399999997,0d 06:00:00,9d 14:45:00,1,neighbourhood,2715,,B1,10,58
1435,1456,2718.0_0_B1,,D,Steinhauer,30 AVE-105A ST,53.46203698,-113.50051380000001,0.04999999919999999,0d 06:00:00,9d 14:45:00,1,neighbourhood,2718,,B1,10,58
1436,1457,2726.0_0_B1,,D,Bulyea Heights,BESIDE 532 BUTTERWORTH WAY,53.48066674,-113.5657028,0.0866666664,0d 06:00:00,9d 14:45:00,1,neighbourhood,2726,,B1,10,56
1438,1459,2742.0_0_B1,,D,Falconer Heights,1622 FORBES WAY TO 102 RABBIT HILL ROAD,53.47014473,-113.59503000000001,0.06,0d 06:00:00,9d 14:45:00,1,neighbourhood,2742,,B1,10,71
1446,1467,2806.0_0_B1,,D,Haddow,Btw. #329 &#327 Hunters Run,53.46002601,-113.59412659999998,0.0433333344,0d 06:00:00,9d 14:45:00,1,neighbourhood,2806,,B1,10,56
1447,1468,2807.0_0_B1,,D,Falconer Heights,Btw. 539 & 554 Falconer Place,53.46220687,-113.5919004,0.0466666656,0d 06:00:00,9d 14:45:00,1,neighbourhood,2807,,B1,10,75
1448,1469,2820.0_0_B1,,D,Blackmud Creek,#1718 Bownesss Wynd to #1849 Bowman Point,53.41708265,-113.5081876,0.1266666672,0d 06:00:00,9d 14:45:00,1,neighbourhood,2820,,B1,10,66
1453,1474,2825.0_0_B1,,D,Falconer Heights,Btw. #307-#309 FERRIS WAY,53.46489994,-113.58667460000001,0.056666666399999996,0d 06:00:00,9d 14:45:00,1,neighbourhood,2825,,B1,10,47
1456,1477,2828.0_0_B1,,D,Haddow,Btw. 2330 & 2334 Hagen Link,53.45323025,-113.59380829999999,0.053333332799999994,0d 06:00:00,9d 14:45:00,1,neighbourhood,2828,,B1,10,83
1459,1480,2847.0_0_B1,,D,Henderson,Btw. #952 & #948 HEACOCK ROAD,53.47133699,-113.5957064,0.0666666672,0d 06:00:00,9d 14:45:00,1,neighbourhood,2847,,B1,10,55
1461,1482,2916.0_0_B1,,D,Haddow,#927 Hampton Court to #1032 Holgate Place,53.45812119,-113.60008140000001,0.1266666672,0d 06:00:00,9d 14:45:00,1,neighbourhood,2916,,B1,10,70
1464,1485,2937.0_0_B1,,D,Bulyea Heights,BESIDE 476 BUTCHART DRIVE,53.4761517,-113.5656255,0.10666666559999999,0d 06:00:00,9d 14:45:00,1,neighbourhood,2937,,B1,10,55
1473,1494,3007.0_0_B1,,D,Steinhauer,30 AVE-105 ST,53.46205005,-113.4981424,0.053333332799999994,0d 06:00:00,9d 14:45:00,1,neighbourhood,3007,,B1,10,83
1474,1495,3008.0_0_B1,,D,Hodgson,Btw. #823 & #827 Hollands Landing - to 23 Ave.,53.45443713,-113.5547446,0.04999999919999999,0d 06:00:00,9d 14:45:00,1,neighbourhood,3008,,B1,10,47
1475,1496,3009.0_0_B1,,D,Windermere South,Warry Link Washburn Dr to Warry Way,53.43702428,-113.6231656,0.07722222240000001,0d 06:00:00,9d 14:45:00,1,neighbourhood,3009,,B1,10,83
1483,1504,3136.0_0_B1,,D,McGrath,Magrath Blv. East from Rabbit Hill Rd,53.44970108,-113.5578229,0.12333333360000001,0d 06:00:00,9d 14:45:00,1,neighbourhood,3136,,B1,10,66
1485,1506,3195.0_0_B1,,D,Bearspaw,104 ST-10-10A AVE,53.44124686,-113.4940061,0.16333333440000003,0d 06:00:00,9d 14:45:00,1,neighbourhood,3195,,B1,10,75
1486,1507,3242.0_0_B1,,D,MacTaggert,3719 Mclay Green to 4115 MacNeil Court & 4377 McClung Cr. To 7282 May Rd.,53.44360437,-113.55673359999999,0.1216666656,0d 06:00:00,9d 14:45:00,1,neighbourhood,3242,,B1,10,81
1493,1514,3361.0_0_B1,,D,Greenfield,34A AVE-112-112A ST,53.46667044,-113.52163190000002,0.1333333344,0d 06:00:00,9d 14:45:00,1,neighbourhood,3361,,B1,10,96
1494,1515,3367.0_0_B1,,D,Callaghan,Various Callaghan,53.41250189,-113.5227313,0.04999999919999999,0d 06:00:00,9d 14:45:00,1,neighbourhood,3367,,B1,10,80
1497,1518,3372.0_0_B1,,D,Sweet Grass,34 AVE-111A ST,53.46515908,-113.5183826,0.053333332799999994,0d 06:00:00,9d 14:45:00,1,neighbourhood,3372,,B1,10,88
1500,1521,3397.0_0_B1,,D,Hodgson,Btwn. #935 & #925 Hollingsworth Bend,53.45873607,-113.5544892,0.0633333336,0d 06:00:00,9d 14:45:00,1,neighbourhood,3397,,B1,10,79
1502,1523,3406.0_0_B1,,D,Bulyea Heights,#501 BUCHANAN ROAD,53.47013573,-113.5747348,0.040000000800000005,0d 06:00:00,9d 14:45:00,1,neighbourhood,3406,,B1,10,60
1505,1526,3433.0_0_B1,,D,Terwilleger South,6475 to 6483 Sandin Crescent,53.44122345,-113.5684642,0.07000000079999999,0d 06:00:00,9d 14:45:00,1,neighbourhood,3433,,B1,10,90
1508,1529,3450.0_0_B1,,D,Haddow,Hector Road - (Btw. #1650 & #1652),53.45401322,-113.6026695,0.0466666656,0d 06:00:00,9d 14:45:00,1,neighbourhood,3450,,B1,10,60
1510,1531,3459.0_0_B1,,D,Terwilleger South,#1224 Tredger Court - #3219 Tredger Close - #6969 Strom Lane,53.44318223,-113.5700918,0.1433333328,0d 06:00:00,9d 14:45:00,1,neighbourhood,3459,,B1,10,69
1512,1533,3461.0_0_B1,,D,Twin Brooks,#333-TWIN BROOKS DRIVE,53.44509484,-113.52319229999999,0.16000000080000001,0d 06:00:00,9d 14:45:00,1,neighbourhood,3461,,B1,10,51
1526,1547,3549.0_0_B1,,D,Terwilleger South,#3235 Tredger Close - #2833 Terwillewger Wynd - #7003 Stom Lane,53.44320135,-113.57225659999999,0.1466666664,0d 06:00:00,9d 14:45:00,1,neighbourhood,3549,,B1,10,79
1541,1565,3749.0_0_B1,,D,Windermere South,Btw. 2417 & 2421 Warry Place,53.43603945,-113.6202294,0.0966666672,0d 06:00:00,9d 14:45:00,1,neighbourhood,3749,,B1,10,83
1545,1569,3786.0_0_B1,,D,Rutherford,Next to #1311 - 117 Street,53.42155508,-113.52632340000002,0.0366666672,0d 06:00:00,9d 14:45:00,1,neighbourhood,3786,,B1,10,84
1549,1573,3806.0_0_B1,,D,Callaghan,between 1340 & 1244 Cunningham Dr,53.40534195,-113.5248676,0.0199999992,0d 06:00:00,9d 14:45:00,1,neighbourhood,3806,,B1,10,56
1555,1579,3837.0_0_B1,,D,Terwilleger South,Btw. #8047 & 8051 Shaske Drive to #8043 Shaske Dr.,53.43665824,-113.5720346,0.15000000000000002,0d 06:00:00,9d 14:45:00,1,neighbourhood,3837,,B1,10,84
1556,1580,3850.0_0_B1,,D,Terwilleger TOWNE,BTWN 4237 & 4233 TERWILLEGER VISTA,53.44785208,-113.58264309999998,0.06,1d 06:00:00,1d 14:45:00,1,neighbourhood,3850,1.0,B1,1,96
1579,1603,4276.0_0_B1,,D,Blue Quill,23A AVE-113A ST,53.45456327,-113.52509140000001,0.0633333336,0d 06:00:00,9d 14:45:00,1,neighbourhood,4276,,B1,10,52
1581,1605,4280.0_0_B1,,D,Leger,Btw. #2349 & 2345 Lemieux Place,53.45479514,-113.57724590000001,0.0233333328,0d 06:00:00,9d 14:45:00,1,neighbourhood,4280,,B1,10,90
1582,1606,4281.0_0_B1,,D,Leger,Btw. #1296 & 1294 Latta Crescent,53.45809743,-113.5765163,0.0466666656,0d 06:00:00,9d 14:45:00,1,neighbourhood,4281,,B1,10,79
